Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Mattia Valoti,M,L.R. Vicenza,90,6.7,0,0,0.2526,0.173623,2,1,0,31,1,0,0,43,0,1,0,4,3,1,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Filippo Costa,M,L.R. Vicenza,76,7.2,0,1,0.0313,0.279339,1,0,0,24,3,0,0,54,0,1,0,3,1,2,1,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Gabriele Moncini,F,L.R. Vicenza,76,6.6,0,0,0.5457,0.250457,3,1,0,15,2,0,2,20,0,1,0,2,0,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Riccardo Marchizza,D,L.R. Vicenza,90,6.8,0,0,0.1685,0.0141903,2,1,0,42,0,0,0,59,0,1,1,1,0,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Claudio Morra,F,L.R. Vicenza,14,7.9,1,0,0.0658,0.0471516,2,1,0,4,2,0,0,10,0,1,0,1,0,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Riccardo Gagno,G,L.R. Vicenza,90,7.4,0,0,0,0.00094069,0,0,0,23,0,0,0,34,0,0,0,0,0,0,0,0,0,4
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Loris Zonta,M,L.R. Vicenza,28,7.1,0,0,0,0.00402281,0,0,0,11,0,0,0,17,0,2,0,2,1,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Giuseppe Cuomo,D,L.R. Vicenza,90,8.7,1,0,0.1026,0.111437,1,1,0,43,1,0,0,58,0,3,1,5,0,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Marco Carraro,M,L.R. Vicenza,62,6.5,0,0,0,0.0142604,0,0,0,28,0,0,0,36,0,0,1,1,1,1,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Maxime Leverbe,D,L.R. Vicenza,90,6.3,0,0,0,0.205479,0,0,0,45,2,1,0,54,0,0,0,0,2,0,0,0,0,0
Serie B,26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Nicola Rauti,F,L.R. Vicenza,19,6.8,0,1,0.2326,0.00349352,4,2,0,5,1,0,0,15,1,0,0,6,1,3,0,0,0,0
