Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Edson Seidou,D,Le Puy-en-Velay,7,,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Remy Boissier,M,Amiens SC,76,6.2,0,0,0.12,0.17,1,0,0,30,1,0,0,38,0,1,0,3,4,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Ćazim Suljić,M,Amiens SC,90,5.8,0,0,0,0.19,0,0,0,76,1,0,0,89,1,0,1,5,4,0,1,0,2,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Raouf Mroivili,M,Le Puy-en-Velay,68,6.7,0,0,0.13,0,2,0,0,12,0,0,0,20,0,1,2,3,0,2,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Alexis Giacomini,M,Amiens SC,90,6.6,0,0,0.19,0.12,1,0,0,56,1,0,0,74,0,0,4,8,3,4,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Adrien Julloux,D,Amiens SC,90,7,0,0,0,0,0,0,0,60,0,0,0,71,0,1,1,5,0,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Matis Carvalho,G,Le Puy-en-Velay,90,6.9,0,0,0,0,0,0,0,35,0,0,0,41,0,0,0,1,0,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Yannick Pandor,G,Amiens SC,90,7.8,0,0,0,0,0,0,0,29,0,0,0,34,0,0,0,2,0,0,0,0,0,4
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Ismail Cissé,D,Le Puy-en-Velay,90,7.2,0,0,0,0,0,0,0,32,0,0,0,46,0,0,0,9,1,2,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Lucas Llort,D,Amiens SC,90,6,0,0,0,0,0,0,0,60,0,0,0,81,2,0,1,8,2,1,1,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Antoine Nuss,D,Amiens SC,80,6.1,0,0,0,0,0,0,0,68,0,0,0,89,1,0,4,4,2,0,1,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Antoine Gauthier,M,Le Puy-en-Velay,87,8,1,0,1.04,0,4,2,0,25,0,0,0,48,2,0,0,10,1,6,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Marvin Emmanuel,F,Le Puy-en-Velay,87,7.2,0,0,0.04,0.01,2,0,0,20,2,0,0,34,1,0,2,5,1,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Vinicius Gomes,D,Le Puy-en-Velay,90,7,0,0,0,0,0,0,0,34,0,0,0,49,0,0,2,7,1,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Dan Sinaté,D,Amiens SC,51,6.7,0,0,0.19,0,1,0,1,13,0,0,0,18,0,0,0,3,0,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Lilian Baret,M,Le Puy-en-Velay,31,6.5,0,0,0.03,0,2,0,0,8,0,0,0,15,0,0,0,8,2,3,1,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Ilan Ducourtioux,M,Le Puy-en-Velay,12,6.6,0,0,0,0.02,0,0,0,3,1,0,0,6,0,0,0,1,0,0,1,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Keny Mbala,D,Amiens SC,90,7.5,0,0,0,0,0,0,0,54,0,0,0,64,0,0,3,15,4,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Anis Fatahine,D,Le Puy-en-Velay,90,7.1,0,0,0,0.26,0,0,0,29,2,0,0,45,0,0,3,7,1,3,0,0,1,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Renald Xhemo,M,Le Puy-en-Velay,90,7,0,0,0,0,1,0,0,31,0,0,0,42,0,0,1,4,0,3,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Alvin Doucet,F,Amiens SC,33,6.4,0,0,0.03,0.19,1,0,0,6,1,0,0,10,0,0,0,2,1,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Côme Fromager,M,Amiens SC,23,6.3,0,0,0,0,0,0,0,6,0,0,0,18,1,0,1,2,0,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Mathis Colin,F,Amiens SC,51,5.7,0,0,0.17,0,1,0,0,8,0,0,0,21,0,0,1,2,3,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Thomas Ghalem,D,Le Puy-en-Velay,90,7.4,0,0,0.13,0,1,1,0,28,0,0,0,37,0,1,2,8,0,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Marvin Adélaide,F,Amiens SC,67,6.2,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0,4,2,0,0,0,1,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Emmanuel Kouassi,D,Le Puy-en-Velay,90,6.8,0,0,0.05,0,1,0,0,28,0,0,0,45,1,0,0,9,2,1,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Plamedi Nsingi,F,Le Puy-en-Velay,68,6.6,0,0,0.23,0,2,1,1,9,0,0,0,25,2,0,1,8,2,3,0,0,2,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Michael Faty,F,Le Puy-en-Velay,31,6.4,0,0,0.37,0,2,1,0,5,0,0,0,13,0,0,0,1,0,0,0,0,1,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Enzo Somon,M,Amiens SC,48,7.1,0,0,0.02,0,1,0,0,23,0,0,0,33,2,0,1,5,0,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Djibril El Mahjoubi,F,Amiens SC,19,6.6,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,2,2,0,0,0,0,0
Ligue 3,Ligue_3_26_27,Le Puy-en-Velay vs Amiens SC,20/08/2026,Mathis Mazaudier,F,Le Puy-en-Velay,12,6.4,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0
