Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mahmoud Kahraba,F,El-Sharkia Enppi FC,65,6.8,0,0,0,0.0452717,0,0,0,15,0,0,0,26,0,1,0,2,0,1,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mohamed Sherif,M,El-Sharkia Enppi FC,25,6.6,0,0,0,0.00298386,0,0,0,4,0,0,0,7,1,1,0,3,0,1,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Zizo,M,Al Ahly FC,86,7.3,1,0,0.8132,0.158852,2,2,0,39,2,0,0,63,1,1,0,3,0,1,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Achraf Bencharki,M,Al Ahly FC,86,7.7,0,0,0.1207,0.164671,3,1,0,54,1,0,0,69,0,1,1,7,0,3,0,0,1,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mohamed Hany,D,Al Ahly FC,90,6.8,0,0,0.0161,0.0801206,1,0,0,46,1,0,0,64,0,5,1,7,1,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Hussein El Shahat,M,Al Ahly FC,12,6.5,0,0,0,0.00189087,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mohamed Magdy Afsha,M,Al Ahly FC,12,7.7,1,0,0.081,0.00197694,1,1,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Hady Reyad,D,Al Ahly FC,90,7,0,0,0,0.0820408,0,0,0,51,0,0,0,61,0,3,0,5,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Karim Fouad,D,Al Ahly FC,62,5.8,0,0,0.0404,0.03766,1,1,0,33,1,0,0,59,2,1,0,7,1,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Ziad Kamal,M,El-Sharkia Enppi FC,14,6.5,0,0,0,0.00373356,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Hossam Ghanem,F,El-Sharkia Enppi FC,25,6.3,0,0,0,0.00458465,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Marwan Attia,M,Al Ahly FC,90,8.1,1,0,0.0596,0.0611289,3,1,0,79,2,0,0,99,1,3,0,7,3,2,1,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mostafa Shobeir,G,Al Ahly FC,90,5.4,0,0,0,0.00052272,0,0,0,16,0,0,0,21,0,0,0,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Karim El Debes,D,Al Ahly FC,28,6.6,0,0,0,0.0139971,0,0,0,18,0,0,0,18,0,0,0,1,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Taher Mohamed,F,Al Ahly FC,62,6.5,0,0,0.1206,0.023998,1,1,0,23,1,0,0,33,0,0,0,4,1,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Ahmed Nabil Koka,D,Al Ahly FC,62,6.8,0,0,0,0.0506754,0,0,0,49,0,0,0,53,1,1,0,3,1,1,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mounsef Bakrar,F,Al Ahly FC,90,7.1,0,0,0.2328,0.0856105,3,1,0,19,1,0,0,35,1,5,0,8,0,0,0,0,1,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Soufiane Benjdida,F,Al Ahly FC,28,6.7,0,1,0.1784,0.0201929,1,1,0,4,2,1,0,7,0,0,1,0,0,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Emad Mayhoub,M,El-Sharkia Enppi FC,84,6.8,0,1,0,0.00316016,0,0,0,21,1,1,0,41,0,6,1,6,1,0,0,0,0,0
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Abdelrahman Samir,G,El-Sharkia Enppi FC,90,6,0,0,0,0.00055347,0,0,0,30,0,0,0,38,0,0,0,0,0,0,0,0,0,6
Egyptian Premier League,Premier_League_26_27,Al Ahly FC vs El-Sharkia Enppi FC,23/08/2026,Mohamed Essam,M,El-Sharkia Enppi FC,89,7.5,1,0,0.0869,0.00347891,1,1,0,10,0,0,0,29,4,3,1,8,1,0,0,0,0,0
