Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Douglas Santos,D,FC Zenit,12,6.8,0,0,0,0,0,0,0,5,0,0,0,9,0,1,0,1,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Wílmar Barrios,M,FC Zenit,90,6.6,0,0,0,0,0,0,0,37,0,0,0,52,1,1,1,3,2,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Anton Miranchuk,M,Dynamo Moscow,17,6.7,0,0,0,0,0,0,0,7,0,0,0,14,1,1,0,3,1,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Denis Adamov,G,FC Zenit,90,7.1,0,0,0,0,0,0,0,36,0,0,0,55,0,0,0,0,0,0,0,0,0,4
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Daniil Fomin,M,Dynamo Moscow,73,6.5,0,0,0,0,2,0,0,34,1,0,0,42,0,2,1,5,1,2,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Dmitri Skopintsev,D,Dynamo Moscow,10,6.3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Arthur Gomes,M,Dynamo Moscow,73,6.6,0,0,0,0,2,0,0,35,1,0,0,53,1,0,0,2,2,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Maksim Osipenko,D,Dynamo Moscow,90,6.7,0,0,0,0,1,1,0,63,0,0,1,69,0,2,0,9,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Ivan Sergeev,F,Dynamo Moscow,30,6.8,0,0,0,0,0,0,0,9,0,0,0,13,0,1,0,3,0,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Aleksandr Sobolev,F,FC Zenit,71,8.1,2,0,0,0,2,2,0,6,0,0,0,21,1,0,0,5,2,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Igor Diveev,D,FC Zenit,90,7,0,0,0,0,0,0,0,44,0,0,0,60,0,0,1,1,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Nino,D,FC Zenit,45,6.9,0,0,0,0,0,0,0,32,0,0,0,37,0,1,1,1,1,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Wendel,M,FC Zenit,83,6.8,0,0,0,0,0,0,0,48,0,0,0,54,1,1,1,2,2,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Nuraly Alip,D,FC Zenit,19,6.6,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Maksim Glushenkov,M,FC Zenit,90,8.6,1,1,0,0,1,1,0,25,1,1,0,42,1,1,1,4,2,2,1,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Kevin Andrade,D,FC Zenit,45,6.9,0,0,0,0,0,0,0,27,0,0,0,30,0,0,0,0,1,0,1,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Konstantin Tyukavin,F,Dynamo Moscow,90,6.8,0,0,0,0,2,1,0,14,3,0,1,22,0,0,0,4,0,3,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Juan Cáceres,D,Dynamo Moscow,85,6.2,0,0,0,0,0,0,0,38,0,0,0,53,0,2,2,4,5,0,1,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Gustavo Mantuan,D,FC Zenit,90,7.4,0,0,0,0,0,0,0,33,0,0,0,51,0,1,1,3,0,2,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Rubens,M,Dynamo Moscow,90,6.2,0,0,0,0,2,1,0,50,0,0,0,73,0,1,1,3,2,1,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Felipe Augusto,F,FC Zenit,19,6.4,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,1,2,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Bitello,M,Dynamo Moscow,90,6.2,0,0,0,0,3,1,0,57,4,0,0,88,0,2,0,5,1,2,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Román Vega,D,FC Zenit,90,6.9,0,0,0,0,0,0,0,34,0,0,0,55,0,2,0,3,0,1,0,0,1,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Yaroslav Gladyshev,F,Dynamo Moscow,60,6.2,0,0,0,0,2,0,0,13,0,0,0,26,0,1,1,1,1,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Jhon Jhon,M,FC Zenit,71,6.8,0,0,0,0,0,0,0,25,0,0,0,41,0,1,2,3,1,2,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,David Ricardo,D,Dynamo Moscow,90,6.3,0,0,0,0,0,0,0,70,0,0,0,83,1,1,1,9,2,3,1,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Pedro,M,FC Zenit,78,6.7,0,0,0,0,0,0,0,21,0,0,0,34,0,1,0,4,3,3,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Kurban Rasulov,G,Dynamo Moscow,90,6,0,0,0,0,0,0,0,10,1,1,0,15,0,0,0,1,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Viktor Okishor,M,Dynamo Moscow,17,6.4,0,0,0,0,1,0,0,4,0,0,0,9,1,0,0,1,0,0,0,0,0,0
Russian Premier League,Premier_League_26_27,FC Zenit vs Dynamo Moscow,16/08/2026,Timofey Marinkin,M,Dynamo Moscow,90,6.7,0,0,0,0,0,0,0,70,2,1,0,78,0,1,2,2,0,1,0,0,0,0
