Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Marquinhos Gabriel,M,Vila Nova FC,70,6.4,0,0,0.0658,0.0098602,2,1,0,18,0,0,0,30,0,0,0,1,0,1,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Dellatorre,F,Vila Nova FC,86,7.3,1,0,0.2095,0.00263417,1,1,0,10,0,0,0,17,0,0,0,2,0,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Helton Leite,G,Vila Nova FC,90,7.3,0,0,0,0.00047701,0,0,0,27,0,0,0,39,0,0,0,1,0,1,0,0,0,6
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Hayner,D,Vila Nova FC,45,6.3,0,0,0,0.00196432,0,0,0,13,0,0,0,24,0,2,0,3,3,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Willian Maranhão,M,Vila Nova FC,20,6.4,0,0,0,0.00001274,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Janderson,M,Vila Nova FC,69,6.1,0,0,0,0.0111953,0,0,0,16,0,0,0,26,0,1,0,2,3,1,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,André Luís,F,Vila Nova FC,45,6.6,0,0,0,0.00228505,0,0,0,8,0,0,0,17,0,2,0,4,1,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Anderson,D,Vila Nova FC,45,5.8,0,0,0,0.00110719,0,0,0,9,1,0,0,12,0,0,1,1,5,0,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Willian Formiga,D,Vila Nova FC,90,6.1,0,0,0,0.0114016,0,0,0,26,0,0,0,48,0,3,3,8,3,1,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Caio Marcelo,D,Vila Nova FC,4,0,0,0,0,0.00001766,0,0,0,2,0,0,0,10,0,0,2,1,0,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,João Vieira,M,Vila Nova FC,90,7.3,0,1,0.0921,0.145335,1,0,0,40,2,0,0,56,0,2,2,5,2,3,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Dudu Dos Santos,M,Vila Nova FC,45,7.8,1,0,0.0389,0.00530576,1,1,0,7,3,0,0,26,0,1,1,6,1,1,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Nathan Camargo,M,Vila Nova FC,90,6.4,0,0,0,0.00702074,0,0,0,22,0,0,0,32,0,2,1,3,1,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Pedro Romano,D,Vila Nova FC,64,5.8,0,0,0,0.016108,0,0,0,31,0,0,0,39,0,1,1,3,1,1,0,1,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Ryan Lima,M,Vila Nova FC,45,7.3,0,1,0.0652,0.324802,3,1,0,2,1,1,0,12,2,1,0,4,1,1,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Tiago Pagnussat,D,Vila Nova FC,21,6.4,0,0,0,0.00000129,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Higor,D,Vila Nova FC,45,6.2,0,0,0,0.00023685,0,0,0,5,0,0,0,13,0,0,2,2,1,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Pedro Castro,M,Clube De Regatas Brasil,69,6.3,0,0,0.0564,0.0567345,1,1,0,23,1,0,0,35,1,1,1,3,1,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Luiz Phellype,F,Clube De Regatas Brasil,32,6.4,0,0,0,0.00005567,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Bressan,D,Clube De Regatas Brasil,90,6.4,0,0,0.0657,0.128001,2,0,0,63,1,0,0,73,0,2,0,4,3,0,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Matheus Albino,G,Clube De Regatas Brasil,90,6.7,0,0,0,0.00070857,0,0,0,20,0,0,0,37,0,0,0,0,0,0,0,0,0,2
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Douglas Baggio,F,Clube De Regatas Brasil,58,6.9,0,0,0,0.00511156,0,0,0,16,0,0,0,29,1,4,1,12,2,5,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Lucas Lovat,D,Clube De Regatas Brasil,90,6.7,0,1,0,0.093725,0,0,0,46,1,1,0,75,2,0,0,4,2,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Danielzinho,M,Clube De Regatas Brasil,58,6.3,0,0,0.0952,0.0238128,2,1,0,29,1,0,0,34,0,1,0,1,1,0,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Crystopher,M,Clube De Regatas Brasil,81,6.3,0,0,0,0.0674117,0,0,0,44,0,0,0,53,0,0,1,0,1,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Vinicius Barata,M,Clube De Regatas Brasil,32,6.4,0,0,0,0.0283754,0,0,0,9,1,0,0,12,0,0,0,0,1,0,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Fábio Alemão,D,Clube De Regatas Brasil,90,6.4,0,0,0.2784,0.0302003,1,1,0,49,0,0,1,54,0,0,0,2,0,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Dadá Belmonte,F,Clube De Regatas Brasil,69,6.9,0,0,0.0207,0.0258586,1,1,0,18,1,0,0,31,0,1,0,8,1,7,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Diogo Hereda,D,Clube De Regatas Brasil,90,6.9,0,0,0,0.265837,0,0,0,41,2,1,0,68,1,1,0,7,1,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Mikael,F,Clube De Regatas Brasil,58,7.8,1,0,0.1358,0.00461687,2,2,0,9,0,0,0,20,0,1,0,6,0,3,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Guilherme Pato,M,Clube De Regatas Brasil,21,6.2,0,0,0,0.00958811,0,0,0,17,0,0,0,27,0,0,0,0,1,0,1,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,João Neto,F,Clube De Regatas Brasil,9,6.9,1,0,0.4097,0.0171447,1,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Geovane,M,Clube De Regatas Brasil,21,6.9,0,0,0,0.0272344,0,0,0,31,0,0,0,34,0,0,0,2,1,2,0,0,0,0
Brasileirão Série B,2026,Vila Nova FC vs Clube De Regatas Brasil,21/03/2026,Guilherme Estrella,M,Clube De Regatas Brasil,32,6.6,0,0,0.0888,0.00909125,2,2,0,14,0,0,0,20,1,0,0,2,1,1,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Rafael Ramos,D,Ceará,74,7.4,0,0,0.0443,0.279551,2,1,0,36,3,0,0,59,0,2,1,4,0,1,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Matheusinho,M,Ceará,63,6.7,0,0,0.0173,0.0641982,1,1,0,15,3,0,0,32,2,1,1,6,1,2,0,0,1,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Éder,D,Ceará,90,6.9,0,0,0,0.0215318,0,0,0,64,0,0,0,73,1,1,1,7,1,3,1,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Fernandinho,M,Ceará,45,6.7,0,0,0.0639,0.0776277,2,1,0,10,1,0,0,24,1,0,0,3,0,2,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Luiz Otávio,D,Ceará,90,6.8,0,0,0,0.00530439,0,0,0,39,0,0,0,47,0,1,0,4,1,0,0,0,1,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Juan Alano,M,Ceará,27,6.4,0,0,0.0669,0.0415612,2,0,0,14,1,0,0,23,0,0,0,0,0,0,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Richard,G,Ceará,90,6.4,0,0,0,0.00014612,0,0,0,22,0,0,0,27,0,0,0,0,0,0,0,0,0,2
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Wendel,F,Ceará,63,6.3,0,0,0.013,0.0372228,1,0,0,15,0,0,0,25,0,2,0,5,0,2,0,0,1,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Vinicius Zanocelo,M,Ceará,90,8,1,0,1.0289,0.030913,4,1,0,61,2,0,0,75,0,2,2,5,1,1,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Matheus Araújo,M,Ceará,63,6.3,0,0,0.0295,0.0158246,1,0,0,15,1,0,0,22,0,1,1,3,0,2,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Fernando,D,Ceará,90,7.2,0,0,0.0142,0.0950243,1,0,0,36,1,0,0,64,1,1,0,4,1,2,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Lucas Lima,M,Ceará,90,7,0,0,0.0469,0.0337081,2,1,0,49,1,0,0,63,1,1,1,3,3,1,1,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Vina,M,Ceará,45,6.6,0,0,0.0626,0.0192736,1,0,0,10,0,0,0,14,0,0,0,1,0,1,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Júlio César,D,Ceará,16,7.3,0,0,0,0.0220273,0,0,0,12,1,0,0,17,1,0,1,3,0,1,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Lucca,F,Ceará,27,6,0,0,0.3363,0,2,1,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0
Brasileirão Série B,2026,Ceará vs São Bernardo,21/03/2026,Melk,M,Ceará,27,6.6,0,0,0.0491,0.00913638,2,0,0,8,0,0,0,20,1,2,0,3,0,0,0,0,0,0
