Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Mirko Miceli,D,Novara,90,7.5,0,0,0,0,0,0,0,36,0,0,0,50,0,0,3,4,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Eric Lanini,F,Novara,34,6.3,0,0,0.03,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Marco Nichetti,M,Novara,10,6.5,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,1,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Riccardo Collodel,M,Novara,79,6.2,0,0,0,0,1,0,0,13,0,0,0,17,0,0,0,2,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Filippo Lorenzini,D,Novara,90,6.4,0,0,0.37,0,2,1,0,39,0,0,1,50,0,0,2,8,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Roberto Ranieri,M,Novara,79,6.8,0,0,0,0.02,0,0,0,33,2,0,0,36,0,0,0,2,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Eyob Zambataro,M,Novara,90,6.8,0,0,0,0,0,0,0,23,0,0,0,37,2,0,2,11,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Gianmarco Basso,M,Novara,90,6.2,0,0,0.1,0,1,0,0,26,0,0,0,48,1,0,1,11,2,2,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Lorenzo Moretti,D,Novara,90,6.5,0,0,0.56,0,2,0,0,35,0,0,1,48,0,0,2,6,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Nicolò Ledonne,M,Novara,90,6.3,0,0,0.07,0,3,0,0,14,0,0,0,37,0,0,2,6,1,2,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Davide Dell'Erba,D,Novara,66,5.9,0,0,0,0.11,0,0,0,11,2,0,0,14,0,0,0,5,1,0,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Federico Macca,M,Juventus Next Gen U23,90,6.8,0,0,0,0.01,0,0,0,62,1,0,0,82,0,0,1,4,2,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Leonardo D'Alessio,D,Novara,34,6.8,0,0,0,0.4,0,0,0,11,2,0,0,14,0,0,0,2,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Elia Boseggia,G,Novara,90,7.1,0,0,0,0,0,0,0,30,0,0,0,34,1,0,0,1,0,0,0,0,0,1
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Ismael Konate,F,Juventus Next Gen U23,86,6.3,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Federico Savio,D,Juventus Next Gen U23,90,7.4,0,0,0,0,0,0,0,77,0,0,0,98,0,0,5,11,1,2,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Justin Oboavwoduo,F,Juventus Next Gen U23,71,6.8,0,0,0.02,0,1,0,0,35,0,0,0,66,2,0,1,11,0,2,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Francesco Verde,D,Juventus Next Gen U23,54,7,0,0,0,0,0,0,0,50,0,0,0,60,0,0,2,4,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Marco Romano,M,Novara,21,6.9,0,0,0.01,0,1,1,0,3,0,0,0,8,0,0,0,4,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Riccardo Arboscello,M,Novara,21,6.6,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,3,2,0,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Filippo Pagnucco,M,Juventus Next Gen U23,90,7.7,0,0,0.21,0.28,1,0,0,98,1,0,0,120,2,0,0,5,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Alfonso Montero,D,Juventus Next Gen U23,90,7.5,0,0,0,0,0,0,0,117,0,0,0,134,0,0,0,5,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Riccardo Radu,G,Juventus Next Gen U23,90,6.9,0,0,0,0,0,0,0,38,0,0,0,43,0,0,1,1,0,0,0,0,0,2
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Christian Corradi,D,Juventus Next Gen U23,46,6.9,0,0,0,0,0,0,0,73,0,0,0,83,0,0,1,6,1,2,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Augusto Owusu,M,Juventus Next Gen U23,90,5.9,0,0,0.3,0,3,0,0,36,0,0,0,68,2,0,1,10,3,2,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Adin Ličina,F,Juventus Next Gen U23,71,7.2,0,0,0.15,0,2,1,0,39,0,0,0,54,2,0,0,8,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Josue Banewa Grelaud,D,Juventus Next Gen U23,29,6.8,0,0,0.02,0,1,0,0,10,0,0,0,19,1,0,0,2,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Patryk Mazur,M,Juventus Next Gen U23,90,7.1,0,0,0,0,0,0,0,76,0,0,0,89,1,0,1,3,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Destiny Elimoghale,M,Juventus Next Gen U23,29,6.6,0,0,0.29,0,1,0,0,14,0,0,0,19,1,0,0,2,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Sylvester Lartey,D,Novara,66,6.8,0,0,0,0,0,0,0,15,0,0,0,32,0,0,2,13,1,2,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Juventus Next Gen U23 vs Novara,22/08/2026,Arman Durmiši,F,Juventus Next Gen U23,14,6.4,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,1,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Robert Gucher,D,Treviso,90,6.1,0,0,0.12,0.17,4,0,0,22,2,0,0,34,1,0,1,8,0,1,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Luca Paganini,M,Treviso,90,6.2,0,0,0,0.09,1,0,0,12,1,0,0,21,0,0,3,5,1,3,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Daniele Liotti,D,Treviso,23,6.6,0,0,0,0.04,0,0,0,4,1,0,0,4,0,0,0,1,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Riccardo Fiamozzi,D,Trento,85,5.6,0,0,0,0,0,0,0,49,0,0,0,54,0,0,1,1,2,0,2,1,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Raphael Odogwu,F,Treviso,90,7.4,1,0,0.28,0,2,1,0,12,0,0,0,31,0,0,1,9,1,5,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Marco Fossati,M,Trento,90,7.2,0,1,0.14,0.14,2,1,0,66,1,0,0,87,0,0,4,4,3,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Daniel Cappelletti,D,Treviso,90,6,0,0,0,0,0,0,0,21,0,0,0,27,0,0,1,3,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Nicola Dalmonte,M,Trento,90,6.3,0,0,0.23,0.02,4,1,1,34,2,0,0,58,1,0,1,5,1,1,0,0,1,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Francesco Benassai,D,Trento,90,6.8,0,0,0,0,0,0,0,70,0,0,0,95,0,0,2,2,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Davide Bove,D,Treviso,73,6.1,0,0,0.05,0,2,0,0,9,1,0,0,13,0,0,2,2,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Tommaso Nobile,G,Treviso,90,6.4,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,0,0,0,0,0,0,3
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Christian Tommasini,F,Treviso,73,6.4,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Erik Gerbi,F,Treviso,23,6.5,0,0,0.09,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Giacomo Benedetti,M,Trento,15,6.7,0,0,0,0,0,0,0,5,0,0,0,10,0,0,1,2,0,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Christian Aucelli,M,Trento,81,6.9,0,0,0.21,0.04,2,0,0,27,1,0,0,35,0,0,0,7,1,3,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Alberto Brigati,D,Treviso,90,6.9,0,0,0.09,0,1,0,0,15,1,0,0,24,1,1,0,6,0,3,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Federico Romeo,M,Treviso,90,6.1,0,0,0.07,0,2,0,0,12,0,0,0,28,1,0,0,7,3,3,0,0,1,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Amer Mehic,M,Trento,10,6.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Federico Accornero,M,Trento,58,6.4,0,0,0,0,0,0,0,17,0,0,0,25,1,0,1,1,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Mattia Maffei,D,Trento,90,8.1,1,0,0.04,0.12,1,1,0,60,1,0,0,76,0,0,3,7,5,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Alessio Maestrelli,D,Treviso,90,6.5,0,0,0,0,0,0,0,24,0,0,0,39,1,0,0,6,3,5,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Gianluca Rossi,M,Treviso,8,6.3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Flavio Ciuferri,M,Treviso,2,,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Marco Garetto,M,Trento,85,7.2,0,0,0.35,0,1,0,0,28,0,0,1,39,1,1,0,7,2,3,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Juan Ignacio Molina,F,Trento,90,6.1,1,0,0.17,0,2,2,0,17,1,0,0,30,0,0,1,1,5,2,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Sergio Barlocco,G,Trento,90,6.3,0,0,0,0,0,0,0,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Sheriff Kassama,D,Trento,90,7,0,0,0,0,0,0,0,89,0,0,0,122,0,0,2,10,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Tommaso Brevi,M,Treviso,87,5.7,0,0,0,0,0,0,0,15,0,0,0,24,0,0,1,4,3,1,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Trento vs Treviso,23/08/2026,Marco Ladisa,F,Trento,37,7.1,0,0,0.02,0.09,2,0,0,7,2,0,0,18,2,0,0,5,1,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Carpi vs Juventus Next Gen U23,30/08/2026,Davide Zagnoni,D,Carpi,90,5.9,0,0,0.24,0.01,1,0,0,39,1,0,0,50,0,1,2,10,1,0,1,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Carpi vs Juventus Next Gen U23,30/08/2026,Leonardo Morosini,M,Carpi,58,7.4,1,0,0.13,0,2,2,0,13,0,0,0,23,0,0,1,3,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Carpi vs Juventus Next Gen U23,30/08/2026,Federico Casarini,M,Carpi,41,7.5,0,1,0.01,0.35,1,0,0,20,1,0,0,28,0,0,1,0,0,0,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Carpi vs Juventus Next Gen U23,30/08/2026,Simone Guerra,F,Juventus Next Gen U23,51,6.4,0,0,0.14,0,1,1,0,13,0,0,0,19,0,0,0,2,1,1,0,0,0,0
"Serie C, Girone A","Serie_C,_Group_A_26_27",Carpi vs Juventus Next Gen U23,30/08/2026,Martin Montipò,F,Carpi,79,7.3,0,0,0.16,0,4,3,0,13,0,0,0,26,0,0,0,5,3,2,0,0,0,0
