Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Robert Lewandowski,F,Chicago Fire,90,6.6,0,0,0,0,0,0,0,23,0,0,0,32,1,0,0,5,0,4,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Esteban Andrada,G,CF Monterrey,90,7.2,0,0,0,0,0,0,0,36,0,0,0,45,0,0,0,0,0,0,0,0,0,2
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Jesús Corona,M,CF Monterrey,86,7.4,0,0,0,0,2,0,0,29,5,0,0,59,1,2,3,4,1,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Lucas Ocampos,M,CF Monterrey,90,6.9,0,0,0,0,5,2,1,24,1,0,1,54,2,3,1,10,1,2,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Robin Lod,M,Chicago Fire,33,6.5,0,0,0,0,0,0,0,7,0,0,0,15,0,1,0,2,1,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Óliver Torres,M,CF Monterrey,89,6.8,0,0,0,0,0,0,0,35,1,0,0,49,0,1,0,3,0,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Anton Salétros,M,Chicago Fire,90,7,0,0,0,0,2,1,0,39,3,1,1,51,3,2,0,5,1,0,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Carlos Salcedo,D,CF Monterrey,90,6.6,0,0,0,0,1,0,0,47,0,0,0,57,1,2,0,4,4,0,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Philip Zinckernagel,F,Chicago Fire,90,7.9,1,0,0,0,3,1,0,30,3,1,0,56,3,2,0,8,1,3,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Jorge Rodríguez,M,CF Monterrey,10,6.6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Jonathan Bamba,F,Chicago Fire,12,6.4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Ricardo Chávez,D,CF Monterrey,90,6.5,0,0,0,0,2,0,0,27,0,0,0,53,2,2,1,5,0,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Diego Rossi,F,CF Monterrey,89,7,0,0,0,0,2,0,0,18,1,0,0,30,1,1,1,3,1,1,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Hugo Cuypers,F,CF Monterrey,89,7.4,0,0,0,0,1,0,0,21,0,0,0,36,1,2,1,6,1,2,0,0,1,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Luis Reyes,D,CF Monterrey,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Orbelín Pineda,M,CF Monterrey,89,7.9,1,0,0,0,1,1,0,35,1,0,0,51,0,3,5,3,1,0,0,0,1,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Gerardo Arteaga,D,CF Monterrey,90,6.5,0,1,0,0,1,0,0,28,2,1,0,50,1,2,0,4,0,0,0,0,1,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Jack Elliott,D,Chicago Fire,90,6.9,0,0,0,0,1,0,0,67,0,0,0,80,0,2,1,4,1,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Maren Haile-Selassie,M,Chicago Fire,18,6.2,0,0,0,0,1,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Roberto de la Rosa,F,CF Monterrey,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Luca Orellano,M,CF Monterrey,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Andrew Gutman,D,Chicago Fire,90,7.2,0,1,0,0,0,0,0,36,2,1,0,69,1,2,1,7,1,1,1,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Victor Guzmán,D,CF Monterrey,90,8.3,1,0,0,0,1,1,0,34,0,0,0,48,0,3,2,6,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Fidel Ambríz,M,CF Monterrey,1,,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,1,1,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Mauricio Pineda,M,Chicago Fire,33,6,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Joel Waterman,D,Chicago Fire,90,6.7,0,0,0,0,0,0,0,74,0,0,0,79,0,1,0,3,0,1,0,0,0,0
Leagues Cup,2026,CF Monterrey vs Chicago Fire,25/08/2026,Chris Brady,G,Chicago Fire,90,5.5,0,0,0,0,0,0,0,39,0,0,0,44,0,0,0,0,1,0,1,0,0,2
