Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Renato Tapia,M,Al Wasl,17,7.1,0,1,0,0,0,0,0,11,1,1,0,11,0,0,0,0,0,0,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Nicolás Giménez,M,Al Wasl,30,6.6,0,0,0,0,0,0,0,16,1,0,0,20,0,1,0,1,1,0,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Adryelson,D,Al Wasl,90,6.6,0,0,0,0,1,0,0,38,0,0,0,48,0,0,1,1,0,0,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Bandar Al Ahbabi,D,United,24,6.3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,1,0,1,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Willy Semedo,M,United,90,6.6,0,1,0,0,3,1,0,19,1,1,0,41,1,1,0,4,0,2,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Ali Saleh,M,Al Wasl,90,8.5,1,1,0,0,6,2,0,20,2,1,1,37,0,0,0,3,0,2,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Siaka Sidibe,M,Al Wasl,90,7.5,0,1,0,0,2,0,0,59,5,1,0,75,1,2,0,6,0,2,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Soufiane Bouftini,D,Al Wasl,90,6.7,0,0,0,0,1,0,0,35,0,0,0,44,0,0,1,0,0,0,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Salem Khairi,G,United,90,6,0,0,0,0,0,0,0,23,0,0,0,32,0,0,0,1,0,1,0,0,0,4
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Othman Jamal Eddin,D,United,90,5.9,0,0,0,0,1,0,0,75,0,0,1,80,0,0,0,2,1,0,0,0,0,0
UAE Pro League,Arabian_Gulf_League_26_27,Al Wasl vs United,15/08/2026,Moustapha Name,M,United,84,6.9,0,0,0,0,2,1,0,40,0,0,0,49,0,0,0,1,0,0,0,0,0,0
