Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Boško Vraštanović,M,FK Mačva Šabac,45,6.6,0,0,0,0,1,0,0,23,0,0,0,39,0,1,0,4,1,3,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Aleksandar Pejović,M,FK Radnik Surdulica,73,9.2,1,0,0,0,2,1,1,57,3,1,0,76,2,0,0,6,2,1,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Igor Ristivojević,D,FK Mačva Šabac,90,6.3,0,0,0,0,0,0,0,43,0,0,0,59,0,0,1,4,2,1,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Kristijan Tojčić,D,FK Mačva Šabac,45,6.5,0,0,0,0,1,1,0,19,0,0,0,31,0,1,4,4,2,2,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Vladimir Ilić,D,FK Mačva Šabac,67,6.2,0,0,0,0,1,0,0,17,0,0,0,34,2,0,0,5,4,2,1,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Stefan Ranđelović,G,FK Radnik Surdulica,90,6.8,0,0,0,0,0,0,0,18,0,0,0,24,0,0,0,0,0,0,0,0,0,1
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Martin Novaković,M,FK Radnik Surdulica,90,6.6,0,0,0,0,2,0,0,30,0,0,0,48,1,2,2,7,1,4,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Milan Vidakov,F,FK Mačva Šabac,90,7,0,0,0,0,0,0,0,27,0,0,0,43,0,0,0,11,0,3,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Mitar Ergelaš,M,FK Mačva Šabac,23,6.6,0,1,0,0,0,0,0,4,1,1,0,7,0,0,0,0,0,0,0,0,0,0
Mozzart Bet Superliga,Superliga_26_27,FK Radnik Surdulica vs FK Mačva Šabac,15/08/2026,Vukašin Bogdanović,F,FK Radnik Surdulica,90,6.5,0,0,0,0,6,1,0,23,1,0,0,46,0,2,1,15,3,5,0,0,0,0
