Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Manuel Neuer,G,FC Bayern München,90,7.4,0,0,0,0.197263,0,0,0,48,1,1,0,54,0,0,0,0,0,0,0,0,0,3
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Harry Kane,F,FC Bayern München,84,7.1,0,0,0.0935,0.573032,2,0,0,25,2,1,0,34,0,0,0,5,0,5,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Jonathan Tah,D,FC Bayern München,12,6.8,0,0,0,0.00169161,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Joshua Kimmich,M,FC Bayern München,90,8.4,0,2,0,0.626575,0,0,0,65,2,2,0,86,0,1,3,5,0,2,0,0,1,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Konrad Laimer,D,FC Bayern München,90,6.4,0,0,0.0771,0.0319177,1,1,0,44,2,0,0,68,1,2,2,6,3,2,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Dayot Upamecano,D,FC Bayern München,90,8.5,1,0,0.2356,0.184519,1,1,0,61,1,0,0,79,1,3,3,9,0,0,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Alphonso Davies,D,FC Bayern München,74,7.3,0,0,0,0.58819,0,0,0,44,4,1,0,59,1,0,1,4,0,2,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Luis Díaz,M,FC Bayern München,90,7.6,1,0,1.6401,0.13406,6,2,0,46,1,0,2,70,2,0,0,6,2,2,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Kim Min-jae,D,FC Bayern München,84,7.1,0,0,0,0.0540339,0,0,0,39,1,0,0,50,0,0,0,2,1,0,1,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Josip Stanišić,D,FC Bayern München,16,6.7,0,0,0,0.0234521,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,0,0,0
Bundesliga,26_27,FC Bayern München vs VfB Stuttgart,28/08/2026,Michael Olise,M,FC Bayern München,90,8,1,0,0.9233,0.195737,6,2,1,43,2,0,1,66,1,0,0,2,1,1,0,0,1,0
