Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Joaquín Fernández,D,Mirandés,90,6.7,0,0,0,0,0,0,0,36,0,0,0,41,0,0,0,3,2,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Jesús Ruiz,G,Mirandés,90,6.4,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,1
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Markel Lozano,M,Mirandés,70,6.4,0,0,0,0,0,0,0,37,0,0,0,50,0,0,1,3,2,2,1,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Josué Dorrio,F,Mirandés,19,6.5,0,0,0.02,0,1,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Martín Aguirregabiria,D,Mirandés,90,7.3,0,0,0.04,0.15,1,0,0,58,2,0,0,78,0,0,2,8,0,2,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Jose Manuel Alonso,D,CP Cacereño,90,6.7,0,0,0.15,0,1,0,0,13,0,0,0,17,0,0,0,2,0,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Toño Calvo,M,CP Cacereño,15,6.3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,1,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Iker Unzueta,F,Mirandés,90,6.6,0,0,0.15,0,3,1,0,28,0,0,0,51,2,0,1,9,0,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Aritz Arambarri,D,Mirandés,90,6.7,0,0,0,0,0,0,0,58,0,0,0,74,0,0,6,4,1,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Juan Artola,F,CP Cacereño,83,6.8,0,0,0.15,0.38,2,0,0,12,1,0,0,27,2,0,1,7,1,1,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Manolo Molina,D,CP Cacereño,15,6.6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Diego Nieves,G,CP Cacereño,90,7.1,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,1,0,1,0,0,0,1
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Pablo Pérez,D,Mirandés,19,6.8,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0,4,0,3,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Nico Conesa,M,CP Cacereño,90,6.2,0,0,0,0,1,1,0,28,0,0,0,39,1,0,5,7,3,0,1,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Iván Fernández Tamayo,M,CP Cacereño,25,6.3,0,0,0,0,0,0,0,6,1,0,0,15,1,0,1,2,3,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Sergio López,D,CP Cacereño,83,6.6,0,0,0,0,0,0,0,24,0,0,0,42,1,0,7,4,2,1,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Hodei Arrillaga,D,Mirandés,79,6.5,0,0,0,0,0,0,0,45,0,0,0,56,1,0,0,5,0,1,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Miguel Auria,M,Mirandés,29,6.7,0,0,0,0,0,0,0,11,0,0,0,17,0,0,0,2,0,1,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Aron Rodrigo,M,Mirandés,29,6.8,0,0,0,0.14,0,0,0,13,1,0,0,22,2,0,0,3,0,1,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Sergio Navarro,M,CP Cacereño,88,7.1,0,0,0.01,0,3,0,0,23,0,0,0,52,3,0,1,13,0,2,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Álvaro Gete,M,CP Cacereño,90,6.8,0,0,0,0.18,0,0,0,29,3,0,0,36,0,0,0,6,3,2,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Iván Martínez,D,CP Cacereño,90,7.5,0,0,0,0.09,0,0,0,29,1,0,0,43,0,0,1,10,1,0,0,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,Ignacio Tellechea,M,CP Cacereño,73,7.3,1,0,0.45,0,3,1,0,18,0,0,0,34,0,0,2,5,3,0,1,0,0,0
Primera Federación,Primera_Federacion_26_27,CP Cacereño vs Mirandés,28/08/2026,David De la Iglesia,M,Mirandés,70,6.1,0,0,0.01,0,1,0,0,31,0,0,0,48,0,0,0,2,0,1,0,0,0,0
