Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Aldair Baldé,M,Nea Salamina Famagusta,32,6.2,0,0,0.03,0,1,0,0,9,0,0,0,20,0,0,1,3,1,2,0,0,1,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Florent Hanin,D,Nea Salamina Famagusta,90,6.1,0,0,0,0.01,0,0,0,44,1,0,0,54,0,0,2,1,1,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Jose Artiles,M,Nea Salamina Famagusta,32,5.9,0,0,0,0.12,0,0,0,9,1,0,0,16,0,0,1,1,1,1,1,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Rauno Sappinen,F,Olympiakos Nicosia,79,6.7,0,0,0.19,0,2,2,0,6,0,0,0,14,0,0,0,4,2,3,0,0,1,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Jordi Quintillà,M,Nea Salamina Famagusta,90,6.6,0,0,0.07,0,3,2,0,44,0,0,0,56,2,0,0,5,0,0,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Andreas Panayiotou Filiotis,D,Nea Salamina Famagusta,73,6.6,0,0,0,0.01,0,0,0,19,1,0,0,29,0,0,1,5,2,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Dominik Prokop,M,Olympiakos Nicosia,25,6.7,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,1,0,1,0,0,1,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Sergio González,D,Nea Salamina Famagusta,90,6.1,0,0,0.12,0,1,0,0,28,0,0,0,36,0,0,1,10,4,1,1,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Panagiotis Kynigopoulos,F,Olympiakos Nicosia,20,6.3,0,0,0.04,0,1,1,0,4,0,0,0,10,0,0,1,0,0,0,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Jean Felipe,D,Olympiakos Nicosia,59,6.1,0,0,0.24,0.2,1,1,0,24,2,0,0,35,0,0,1,2,1,0,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Alois Confais,M,Nea Salamina Famagusta,90,7.2,0,0,0,0,0,0,0,44,1,0,0,53,0,0,1,6,0,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Marios Pechlivanis,D,Olympiakos Nicosia,90,6.8,1,0,0.02,0.05,1,1,0,50,1,0,0,64,0,0,3,6,2,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Dániel Kovács,G,Nea Salamina Famagusta,90,6.8,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,5
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Henrique Gomes,D,Olympiakos Nicosia,90,6.7,0,0,0,0,0,0,0,79,0,0,0,103,0,1,2,10,1,3,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Darío Poveda,F,Nea Salamina Famagusta,73,7.7,1,1,0.36,0,1,1,0,21,0,0,0,31,0,0,1,3,1,2,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Giannis Gerolemou,M,Nea Salamina Famagusta,67,6.6,0,0,0,0,0,0,0,21,0,0,0,31,0,0,2,5,3,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Samuel Grandsir,M,Nea Salamina Famagusta,71,8.1,1,1,0.46,0.21,3,1,0,24,2,0,0,40,1,1,1,4,2,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Braydon Manu,M,Nea Salamina Famagusta,26,6.2,0,0,0,0.05,0,0,0,9,1,0,0,19,1,0,0,2,1,1,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Bruno Paz,M,Olympiakos Nicosia,90,6.7,0,0,0,0,0,0,0,53,0,0,0,62,0,0,1,5,0,0,0,0,0,0
Cyprus League by Stoiximan,1st_Division_26_27,Olympiakos Nicosia vs Nea Salamina Famagusta,28/08/2026,Christos Giousis,M,Nea Salamina Famagusta,67,7.6,1,0,0.36,0.09,2,1,0,21,2,0,0,32,2,0,0,3,0,0,0,0,1,0
