Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Thiago Cionek,D,Cavese,90,6.3,0,0,0,0,0,0,0,57,0,0,0,79,0,0,3,2,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Giuseppe Fella,F,Cavese,43,6.1,0,0,0.25,0,2,0,0,26,0,0,0,34,0,0,0,3,2,1,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Guido Gómez,F,Bari,84,6.4,0,0,0.06,0,1,0,0,11,0,0,0,17,0,0,0,3,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Lukas Grgić,M,Bari,90,7.4,0,0,0,0.01,0,0,0,67,1,0,0,75,0,0,0,4,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Francesco Orlando,M,Cavese,90,7.2,0,0,0.43,0.43,5,1,0,53,5,0,0,79,3,0,1,10,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Karlo Butić,F,Bari,90,6.7,0,0,0.14,0.06,2,2,0,35,1,0,0,47,0,0,0,2,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Valerio Mantovani,D,Bari,90,8.4,1,0,0.09,0,1,1,0,52,0,0,0,67,0,0,3,6,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Gianluca Esposito,M,Cavese,55,6.8,0,0,0,0.05,0,0,0,32,1,0,0,42,0,0,3,3,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Theophilus Awua,M,Cavese,90,6.9,0,0,0.36,0,2,1,0,52,0,0,0,73,1,0,1,9,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Giulio Maggiore,M,Bari,84,7.6,1,0,0.19,0,1,1,0,39,0,0,0,46,0,0,1,3,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Michele Cerofolini,G,Bari,90,7.6,0,0,0,0,0,0,0,17,0,0,0,18,0,0,0,0,0,0,0,0,0,5
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Alessio Tribuzzi,M,Bari,67,6.8,0,0,0.05,0,1,0,0,26,0,0,0,42,1,0,0,5,2,3,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Ciro Loreto,D,Cavese,90,5.9,0,0,0.04,0,1,0,0,47,0,0,0,56,0,0,2,2,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Thomas Alberti,F,Cavese,78,6.7,0,0,0.01,0,1,0,0,13,0,0,0,22,0,0,0,8,0,3,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Manuel Peretti,D,Cavese,90,5.6,0,0,0,0,0,0,0,57,0,0,0,70,0,0,1,3,1,0,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Riccardo Burgio,D,Bari,84,6.5,0,0,0,0.01,0,0,0,38,1,0,0,53,1,0,0,4,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Ebrima Darboe,M,Bari,47,6.8,0,0,0,0,0,0,0,26,0,0,0,35,0,0,2,2,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Moussa Mane,M,Bari,90,7.2,0,0,0.01,0,1,0,0,34,0,0,0,50,1,0,1,10,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Valerio Boffelli,G,Cavese,90,5.6,0,0,0,0,0,0,0,28,0,0,0,37,0,0,0,0,0,0,0,0,0,2
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Niccolò Cocetta,D,Bari,14,6.5,0,0,0,0,0,0,0,4,0,0,0,7,0,0,1,0,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Mirko Elia,D,Bari,90,7.3,0,0,0,0,0,0,0,44,0,0,0,56,0,0,1,7,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Mattia Macchi,D,Cavese,90,5.7,0,0,0.22,0.15,2,1,0,39,1,0,0,54,0,0,2,5,2,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Filippo Faggi,M,Bari,14,6.9,0,1,0,0.09,0,0,0,3,1,0,0,8,0,0,1,4,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Leonardo Mendicino,M,Bari,51,6.9,0,0,0,0,0,0,0,14,0,0,0,20,0,0,0,4,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Samuele Sava,F,Cavese,90,5.9,0,0,0.22,0,4,1,0,21,0,0,0,37,1,0,0,5,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Vincenzo Colangiuli,M,Bari,14,7.7,1,0,0.09,0,1,1,0,3,0,0,0,6,0,0,1,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Gerardo Fusco,F,Cavese,90,5.9,0,0,0.58,0,2,1,0,15,0,0,1,30,0,0,1,6,2,0,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Mattia Esposito,M,Bari,31,6.8,0,1,0.25,0.19,1,0,0,7,1,0,0,13,0,0,0,2,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Bari vs Cavese,21/08/2026,Giammaria Fiorin,M,Cavese,20,6.6,0,0,0,0,0,0,0,12,0,0,0,16,0,0,1,3,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Francesco Di Tacchio,M,Catania,17,5.9,0,0,0,0,1,0,0,9,0,0,0,10,0,0,1,0,1,0,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Giuseppe Prestia,D,Inter U23,52,7.1,0,0,0,0,0,0,0,14,0,0,0,16,0,0,0,4,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Riccardo Melgrati,G,Inter U23,90,7,0,0,0,0,0,0,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,3
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Marco Perrotta,D,Catania,87,6.4,0,0,0,0,0,0,0,66,0,0,0,82,0,0,0,4,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Daniele Donnarumma,M,Catania,52,6.5,0,0,0,0,1,0,0,27,0,0,0,38,0,1,0,3,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Emanuele Cicerelli,M,Catania,90,7.3,0,1,0.02,0.34,1,0,0,36,2,0,0,74,6,0,0,13,1,4,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Luca Fiordilino,M,Inter U23,90,7,0,0,0.04,0,1,0,0,54,0,0,0,65,1,0,3,3,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Mario Ierardi,D,Catania,90,6.2,0,0,0,0,0,0,0,81,0,0,0,94,0,0,3,8,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Gabriel Lunetta,M,Catania,31,6.4,0,0,0.21,0,1,1,0,9,1,0,0,18,3,0,0,3,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Alessandro Raimo,D,Catania,52,6.8,0,0,0,0,0,0,0,38,0,0,0,46,1,0,1,3,0,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Alessandro Quaini,M,Catania,90,7.4,0,0,0,0,0,0,0,64,0,0,0,77,0,2,0,7,1,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Giovanni Bruzzaniti,M,Catania,52,5.9,0,0,0.01,0,1,1,0,15,0,0,0,26,0,0,1,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Andrea Corbari,M,Catania,52,6.4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Gabriele Pagliai,D,Catania,90,6.3,0,0,0.12,0,1,0,0,45,0,0,0,60,0,0,2,6,1,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Iwo Kaczmarski,M,Inter U23,90,8.7,0,0,0.01,0.2,1,0,0,32,2,0,0,61,5,0,2,21,0,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Filippo Rinaldi,G,Catania,90,6.4,0,0,0,0,0,0,0,30,0,0,0,37,0,0,0,0,0,0,0,0,0,2
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Jan Żuberek,F,Inter U23,27,6.7,0,0,0.08,0,2,1,0,5,0,0,0,15,1,0,0,3,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Michael Liguori,F,Catania,73,6.9,0,0,0.27,0.23,1,0,0,22,1,0,0,32,0,0,1,4,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Simone Leonardi,F,Catania,52,6.5,0,0,0.23,0.27,1,0,0,7,1,0,0,18,0,0,0,1,0,0,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Flavio Russo,F,Catania,52,7.6,1,0,0.43,0.21,3,2,0,6,1,0,0,14,0,0,0,4,0,0,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Francesco Stante,D,Inter U23,90,6.8,0,0,0,0,0,0,0,23,0,0,0,34,0,0,0,4,1,0,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Richi Agbonifo,F,Inter U23,9,7.1,0,0,0.06,0.51,1,0,0,4,2,1,0,12,1,0,0,3,0,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Leonardo Bovo,M,Inter U23,27,6.8,0,0,0.16,0.01,1,0,0,13,1,0,0,17,0,0,0,2,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Yvan Maye,D,Inter U23,90,8,1,0,0.23,0,2,1,0,28,0,0,0,43,2,0,2,11,2,1,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Mattia Marello,D,Inter U23,90,6.5,0,1,0.08,0.29,1,1,0,25,2,0,0,31,1,0,0,3,1,0,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Mattia Mosconi,F,Inter U23,77,7.5,1,0,0.76,0.04,1,1,0,19,1,0,0,33,1,0,0,7,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Leon Jakirović,D,Inter U23,52,5.9,0,0,0.35,0,1,0,0,16,0,0,1,22,0,0,1,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Matteo Lavelli,F,Inter U23,90,6.5,0,0,0.29,0,3,0,0,22,0,0,0,42,1,0,2,6,2,3,0,0,1,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Gabriele Garonetti,D,Inter U23,27,6.8,0,0,0,0,0,0,0,5,0,0,0,10,0,0,1,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Gabriele Re Cecconi,D,Inter U23,77,6.2,0,0,0,0,0,0,0,17,0,0,0,23,1,1,1,4,5,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Kaleb Jiménez,M,Catania,90,6.2,0,0,0,0.16,0,0,0,42,1,0,0,55,0,0,0,5,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",Catania vs Inter U23,23/08/2026,Matias Mancuso,M,Inter U23,77,6.4,0,0,0.2,0.1,2,0,0,23,2,0,0,38,0,0,0,3,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Walter Guerra,D,FC Crotone,17,7,0,0,0,0,0,0,0,7,0,0,0,10,2,0,0,2,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Giuseppe Panico,M,Foggia,65,5.6,0,0,0.1,0,1,0,0,14,0,0,0,26,1,0,0,5,1,0,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Davide Merelli,G,FC Crotone,90,6.3,0,0,0,0,0,0,0,30,0,0,0,35,0,0,0,0,0,0,0,0,0,2
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Davide Di Pasquale,D,Foggia,50,6.9,0,0,0,0,0,0,0,20,0,0,0,28,0,0,1,0,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Yanis Merdji,F,Foggia,38,6.3,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Nicolò Armini,D,FC Crotone,90,6.8,0,0,0.16,0,1,0,0,56,0,0,0,79,0,1,1,12,3,2,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Andrea Gallo,M,Foggia,90,6.8,0,0,0,0,0,0,0,29,0,0,0,49,0,1,2,11,3,4,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Antonino Musso,F,FC Crotone,90,6.4,0,0,0.58,0.01,6,3,0,17,1,0,0,35,0,0,0,7,2,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Zak Ruggiero,M,FC Crotone,77,7.4,0,0,0.22,0.46,2,0,0,42,4,0,0,66,1,0,0,6,0,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Gianluca Saro,G,Foggia,90,9.3,0,0,0,0,0,0,0,26,0,0,0,29,0,0,0,0,0,0,0,0,0,6
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Enrico Oviszach,M,Foggia,59,7.2,0,0,0,0.04,0,0,0,14,1,0,0,26,1,0,0,7,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Marco Zunno,M,FC Crotone,90,7.2,0,0,0.23,0.2,3,1,0,21,2,0,0,43,3,1,0,9,1,3,0,0,2,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Mattia Tordini,F,FC Crotone,26,6.6,0,0,0.14,0.15,2,0,0,10,1,0,0,17,1,0,0,2,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Gianmarco Todisco,D,Foggia,90,6.5,0,0,0.04,0,1,1,0,18,0,0,0,37,0,0,2,3,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Hamza Haoudi,M,Foggia,90,7.5,0,1,0.09,0.48,2,0,0,37,3,0,0,64,0,0,4,8,2,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Francesco Pio Petito,M,Foggia,59,7.2,1,0,0.17,0,1,1,0,11,0,0,0,17,0,0,0,1,1,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Pierluca Luciani,F,Foggia,90,5.7,0,0,0.33,0,3,1,0,14,0,0,0,34,0,0,1,6,5,4,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Gregorio Tanco,D,FC Crotone,77,6.7,0,0,0.2,0,2,0,0,37,0,0,0,46,0,0,0,3,1,1,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Timurs Azarovs,D,Foggia,11,6.8,0,0,0,0,0,0,0,3,0,0,0,4,0,1,1,3,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Angelo Veltri,D,FC Crotone,90,6.5,0,0,0.13,0,4,0,0,49,0,0,0,71,1,0,1,7,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Francesco Crapisto,M,FC Crotone,90,6.9,0,0,0.09,0,1,1,0,60,0,0,0,84,1,0,0,6,2,4,1,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Filippo Groppelli,D,FC Crotone,86,7.1,0,0,0,0.17,0,0,0,44,4,0,0,52,0,0,1,5,0,2,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Mohamed Seck,D,Foggia,90,6.9,0,0,0,0,0,0,0,36,0,0,0,45,0,0,1,6,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,William Feola,D,FC Crotone,26,6.9,0,0,0,0.09,0,0,0,14,1,0,0,17,0,0,1,1,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Arthur Spadoni,F,FC Crotone,65,6.3,0,0,0.15,0.41,1,0,0,16,2,0,0,28,2,0,0,5,2,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Michele Bigonzoni,F,Foggia,43,6.6,0,0,0.04,0.09,1,0,0,9,1,0,0,14,0,0,0,4,0,0,0,0,0,0
"Serie C, Girone C","Serie_C,_Group_C_26_27",FC Crotone vs Foggia,24/08/2026,Isyakha Toure,F,Foggia,43,6.9,0,0,0.04,0.11,3,0,0,12,1,0,0,25,0,1,0,5,0,1,0,0,0,0
