Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Nico Siegrist,F,SC Kriens,78,7.4,1,0,0,0,1,1,0,33,1,1,0,59,1,6,0,9,1,1,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Yannick Schmid,D,FC Wil 1900,90,7.2,0,0,0,0,1,0,0,76,0,0,0,97,0,1,0,4,0,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Martin Francois,M,SC Kriens,90,7.2,0,0,0,0,1,0,0,51,1,0,0,68,1,2,0,5,2,0,1,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Manuel Fäh,D,SC Kriens,90,7,0,0,0,0,0,0,0,33,0,0,0,44,0,2,1,3,0,1,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Julian Hermann,D,SC Kriens,90,7.9,0,0,0,0,0,0,0,21,1,1,0,67,2,8,2,14,0,3,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Tim Staubli,M,FC Wil 1900,90,7.8,0,0,0,0,1,0,0,66,0,0,0,89,2,4,2,7,1,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Orges Bunjaku,M,FC Wil 1900,16,6.4,0,0,0,0,1,0,0,21,0,0,0,25,0,1,1,1,0,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,David Jacovic,M,FC Wil 1900,74,6.6,0,0,0,0,2,0,0,47,1,0,0,61,0,0,1,6,1,3,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Rrezart Hoxha,F,SC Kriens,12,6.4,0,0,0,0,1,1,0,9,0,0,0,16,1,0,0,2,0,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Patrick Sutter,D,FC Wil 1900,31,6.4,0,0,0,0,0,0,0,23,0,0,0,36,1,0,0,1,0,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Djawal Kaiba,M,FC Wil 1900,12,6.5,0,0,0,0,0,0,0,15,0,0,0,19,0,1,0,2,0,0,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Mauricio Willimann,M,SC Kriens,90,7,0,1,0,0,0,0,0,24,1,0,0,34,0,1,1,4,0,1,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Yuro Bohon Diet,D,SC Kriens,55,6.8,0,0,0,0,0,0,0,20,0,0,0,36,0,0,2,3,0,1,0,0,0,0
Challenge League,Challenge_League_26_27,FC Wil 1900 vs SC Kriens,22/08/2026,Isaiah Okafor,D,FC Wil 1900,78,6.7,0,0,0,0,0,0,0,31,0,0,0,60,1,4,3,6,1,1,0,0,0,0
