Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Maxime Dupé,G,Nantes,90,6.2,0,0,0,0,0,0,0,25,0,0,0,36,0,0,0,0,0,0,0,0,0,2
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Frédéric Guilbert,D,Nantes,90,7.2,0,0,0,0,0,0,0,64,0,0,0,81,0,1,4,3,1,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Kelvin Amian,D,Nantes,27,6.4,0,0,0,0,0,0,0,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Mathieu Cafaro,M,Nantes,58,6.9,0,0,0,0,0,0,0,16,3,1,0,32,0,1,0,4,0,2,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Ibrahima Sissoko,M,Nantes,90,6.5,0,0,0,0,3,0,0,45,0,0,1,68,0,3,3,6,2,1,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Ignatius Ganago,F,Nantes,90,7,0,0,0,0,1,0,0,24,0,0,0,36,0,0,0,11,0,3,0,0,1,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Lucas Perrin,D,Nantes,90,7.1,0,0,0,0,1,1,0,62,0,0,0,77,0,1,2,5,3,2,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Johann Lepenant,M,Nantes,11,6.7,0,0,0,0,0,0,0,9,1,0,0,17,0,0,0,0,0,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Killian Corredor,M,Nantes,90,7.2,0,0,0,0,2,0,0,20,1,0,0,32,1,1,0,6,0,2,0,0,2,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Hugo Lamy,D,Nantes,79,6.7,0,0,0,0,0,0,0,29,0,0,0,50,0,1,2,3,0,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Dehmaine Tabibou,M,Nantes,63,7.1,0,0,0,0,0,0,0,23,1,0,0,39,1,2,0,4,1,1,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Louis Leroux,M,Nantes,11,6.5,0,0,0,0,1,0,1,8,0,0,0,12,0,0,0,1,0,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Bahereba Guirassy,F,Nantes,32,6.5,0,0,0,0,1,1,0,14,0,0,0,19,0,0,0,3,0,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Bahmed Deuff,M,Nantes,79,6.5,0,0,0,0,1,0,0,21,1,0,1,29,0,2,1,7,5,0,1,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Tylel Tati,D,Nantes,90,6.6,0,0,0,0,0,0,0,68,0,0,0,78,0,1,1,4,1,0,1,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Saîf-Eddine Khaoui,M,Red Star FC,58,6.2,0,0,0,0,3,0,0,17,0,0,0,33,0,1,3,2,0,1,1,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Gaetan Poussin,G,Red Star FC,90,6.9,0,0,0,0,0,0,0,41,0,0,0,52,0,0,0,0,0,0,0,0,0,2
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Kevin Cabral,F,Red Star FC,90,7,1,0,0,0,6,1,0,20,1,0,0,45,1,1,0,6,2,4,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Matthieu Huard,D,Red Star FC,90,6.5,0,0,0,0,0,0,0,29,0,0,0,56,0,0,1,1,4,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Damien Durand,F,Red Star FC,89,6.9,0,0,0,0,3,1,0,18,2,0,0,38,0,1,1,1,1,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Théo Magnin,D,Red Star FC,90,6.6,0,0,0,0,0,0,0,53,1,0,0,80,2,0,0,3,1,1,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Elyaz Zidane,D,Red Star FC,90,7.9,0,1,0,0,1,0,0,56,1,0,0,69,0,1,3,10,1,0,0,0,0,0
Ligue 2,26_27,Nantes vs Red Star FC,08/08/2026,Jovany Ikanga,F,Red Star FC,32,6.6,0,0,0,0,0,0,0,6,1,0,0,14,1,1,1,3,0,0,0,0,0,0
