Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Petros Mantalos,M,AEK Athens,11,6.3,0,0,0.0459,0.013354,1,0,0,6,0,0,0,10,0,0,1,0,2,0,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Mijat Gaćinović,M,AEK Athens,79,7.7,0,0,0,0.24798,0,0,0,31,1,0,0,43,2,0,0,5,2,2,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Thomas Strakosha,G,AEK Athens,90,7.1,0,0,0,0.00016735,0,0,0,22,0,0,0,32,0,0,0,2,0,2,0,0,0,1
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Răzvan Marin,M,AEK Athens,72,8,0,2,0.1397,0.505169,2,0,0,59,5,1,0,78,0,3,0,5,2,2,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Luka Jović,F,AEK Athens,63,8.9,2,0,0.3,0.00700315,4,3,0,19,1,0,0,31,0,1,1,4,0,1,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Oleksandr Zubkov,M,AEK Athens,63,6.7,0,0,0.107,0.050198,2,0,0,25,1,0,0,38,0,1,0,2,3,1,0,0,2,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Kaan Kairinen,M,AEK Athens,18,6.9,0,0,0.2124,0.0137787,1,1,0,14,0,0,1,21,2,1,0,5,1,0,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Dereck Kutesa,M,AEK Athens,18,6.9,0,0,0,0.11822,0,0,0,5,1,1,0,12,1,1,0,2,0,0,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Harold Moukoudi,D,AEK Athens,90,7.4,0,0,0,0.00602436,0,0,0,53,0,0,0,66,0,0,1,1,0,0,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Lovro Majer,M,AEK Athens,27,7.7,0,0,0.065,0.0442554,2,2,0,21,1,0,0,29,1,2,0,4,1,1,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Barnabás Varga,F,AEK Athens,72,7.6,1,0,0.5926,0.0437271,3,1,0,10,1,0,0,19,0,0,0,5,1,1,0,0,2,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Lazaros Rota,D,AEK Athens,90,7.1,0,0,0.0756,0.0929338,3,1,0,52,1,0,0,78,0,3,3,5,3,0,0,0,1,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Stavros Pilios,D,AEK Athens,90,7.3,0,1,0.0625,0.0713977,2,1,0,42,1,0,0,65,1,0,2,4,1,2,0,0,0,0
Stoiximan Super League,26_27,AEK Athens vs POT Iraklis,22/08/2026,Zini,F,AEK Athens,27,7.2,1,0,0.3756,0.0754849,2,1,0,11,1,0,0,15,1,0,0,1,0,0,0,0,0,0
