Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Marco D'Alessandro,M,Catanzaro,58,7.7,1,0,0.0262,0.0211176,1,1,0,17,1,0,0,25,0,0,0,1,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Pietro Iemmello,F,Catanzaro,73,6.4,0,0,0.0658,0.115706,1,1,0,30,1,0,0,36,0,0,0,2,1,1,1,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Mattia Valoti,M,L.R. Vicenza,90,6.7,0,0,0.2526,0.173623,2,1,0,31,1,0,0,43,0,1,0,4,3,1,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Mirko Pigliacelli,G,Catanzaro,90,7.2,0,0,0,0.00442182,0,0,0,25,0,0,0,36,0,0,0,0,0,0,0,0,0,6
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Filippo Costa,M,L.R. Vicenza,76,7.2,0,1,0.0313,0.279339,1,0,0,24,3,0,0,54,0,1,0,3,1,2,1,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Federico Di Francesco,M,Catanzaro,8,6.5,0,0,0,0.0169774,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Gabriele Moncini,F,L.R. Vicenza,76,6.6,0,0,0.5457,0.250457,3,1,0,15,2,0,2,20,0,1,0,2,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Jacopo Petriccione,M,Catanzaro,90,7.3,0,0,0.0221,0.182521,1,0,0,72,4,0,0,88,0,1,0,5,2,3,1,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Riccardo Marchizza,D,L.R. Vicenza,90,6.8,0,0,0.1685,0.0141903,2,1,0,42,0,0,0,59,0,1,1,1,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Claudio Morra,F,L.R. Vicenza,14,7.9,1,0,0.0658,0.0471516,2,1,0,4,2,0,0,10,0,1,0,1,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Riccardo Gagno,G,L.R. Vicenza,90,7.4,0,0,0,0.00094069,0,0,0,23,0,0,0,34,0,0,0,0,0,0,0,0,0,4
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Nicola Mosti,M,Catanzaro,82,6.8,0,0,0.165,0.014871,1,1,0,31,0,0,0,41,0,1,0,2,0,1,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Loris Zonta,M,L.R. Vicenza,28,7.1,0,0,0,0.00402281,0,0,0,11,0,0,0,17,0,2,0,2,1,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Giuseppe Cuomo,D,L.R. Vicenza,90,8.7,1,0,0.1026,0.111437,1,1,0,43,1,0,0,58,0,3,1,5,0,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Marco Carraro,M,L.R. Vicenza,62,6.5,0,0,0,0.0142604,0,0,0,28,0,0,0,36,0,0,1,1,1,1,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Matias Antonini,D,Catanzaro,90,7,0,1,0.0362,0.458109,1,0,0,41,1,1,0,56,0,2,0,6,2,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Antonio Candela,D,Catanzaro,90,6.3,0,0,0.0211,0.00747082,1,1,0,20,0,0,0,40,0,0,0,1,3,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Maxime Leverbe,D,L.R. Vicenza,90,6.3,0,0,0,0.205479,0,0,0,45,2,1,0,54,0,0,0,0,2,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Nicola Rauti,F,L.R. Vicenza,19,6.8,0,1,0.2326,0.00349352,4,2,0,5,1,0,0,15,1,0,0,6,1,3,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Samuel Giovane,M,Catanzaro,8,6.6,0,0,0,0.018423,0,0,0,10,1,0,0,12,0,0,0,1,0,1,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Marco Ruggero,D,Catanzaro,90,6.2,0,0,0,0.0104509,0,0,0,41,0,0,0,50,0,0,0,4,4,0,1,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Alessandro Pietrelli,M,L.R. Vicenza,28,8,1,0,0.025,0.0345306,1,1,0,9,2,0,0,29,1,1,0,2,1,0,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Gabriele Alesi,F,Catanzaro,82,6.9,0,1,0.1385,0.0348061,3,0,0,37,3,0,0,55,1,2,1,6,0,3,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Tommaso Corazza,M,L.R. Vicenza,14,7.1,0,1,0,0.0365463,0,0,0,7,1,0,0,12,0,0,0,1,0,1,0,0,0,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,N'Dri Koffi,F,Catanzaro,82,6.9,0,0,0.3606,0.145395,3,1,0,13,1,0,0,27,0,0,0,6,1,4,0,0,1,0
Serie B,Serie_B_26_27,L.R. Vicenza vs Catanzaro,21/08/2026,Bruno Verrengia,D,Catanzaro,90,6.5,1,0,0.9374,0.00895372,1,1,0,30,0,0,0,53,1,0,3,3,3,1,0,0,0,0
