Liga,Temporada,Partido,Fecha,Jugador,Posicion,Equipo,Minutos_Jugados,Rating,Goles,Asistencias,xG,xA,Tiros_Totales,Tiros_Al_Arco,Tiros_Al_Palo,Pases_Totales,Pases_Clave,Grandes_Ocasiones_Creadas,Grandes_Ocasiones_Falladas,Toques,Regates_Completados,Entradas(Tackles),Intercepciones,Duelos_Ganados,Faltas_Cometidas,Faltas_Recibidas,Tarjetas_Amarillas,Tarjetas_Rojas,Offsides,Atajadas(Portero)
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Damian Nigg,F,Chicago Fire FC II,90,7.6,0,1,0,0.0288905,0,0,0,55,1,0,0,74,2,1,3,6,2,3,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Pedro Leão,F,Orlando City B,77,6.2,0,0,0.048,0.0117602,2,2,0,12,0,0,0,20,0,0,1,1,0,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Tidiane Diawara,F,Chicago Fire FC II,45,6.4,0,0,0.1435,0.00238224,2,0,0,8,0,0,0,17,2,1,0,4,3,1,0,0,1,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Richard Fleming,M,Chicago Fire FC II,90,8.1,0,0,0.0291,0.386423,1,0,0,55,2,1,0,62,0,3,0,4,0,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Jason Shokalook,F,Chicago Fire FC II,45,6,0,0,1.0164,0.0185814,2,1,0,12,1,0,2,15,0,0,0,1,0,0,0,0,2,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Dylan Borso,D,Chicago Fire FC II,90,7.5,0,1,0,0.348931,0,0,0,47,5,0,0,75,2,0,0,3,2,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Gustavo Caraballo,M,Orlando City B,77,6.1,0,0,0.0211,0.0735082,1,1,0,21,1,0,0,37,0,1,0,1,2,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Vitaliy Hlyut,M,Chicago Fire FC II,86,6.6,0,0,0,0.0612673,0,0,0,24,0,0,0,31,1,1,0,2,2,0,0,0,1,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Chase Nagle,M,Chicago Fire FC II,90,7.4,0,0,0,0.00993331,0,0,0,85,0,0,0,95,1,4,0,6,0,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Justin Hylton,M,Orlando City B,77,6.1,0,0,0,0.0251309,0,0,0,34,0,0,0,45,1,1,0,4,1,2,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Damyan Villanueva,M,Chicago Fire FC II,84,8.2,1,0,0.068,0.0159422,1,1,0,21,0,0,0,31,0,2,0,6,0,3,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Clovis Archange,D,Orlando City B,45,6.3,0,0,0,0.00128472,0,0,0,23,0,0,0,31,0,1,1,2,0,1,0,0,1,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Dean Boltz,F,Chicago Fire FC II,4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Robert Turdean,M,Chicago Fire FC II,45,8.1,1,0,0.2055,0.0435782,3,3,0,21,0,0,0,28,1,0,0,1,1,0,1,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Tristan Himes,G,Orlando City B,90,6.9,0,0,0,0.00082308,0,0,0,28,0,0,0,35,0,0,0,0,0,0,0,0,0,4
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Ignacio Gómez,M,Orlando City B,90,6.6,0,0,0.0369,0.0187141,1,1,0,59,2,0,0,70,0,1,1,2,1,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Oscar Pineda,M,Chicago Fire FC II,89,6.8,0,0,0.1755,0.0115485,3,1,0,55,1,0,0,62,0,0,1,1,2,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Parker Amoo-Mensah,D,Orlando City B,90,5.8,0,0,0,0.00917005,0,0,0,60,0,0,0,85,0,2,0,7,2,3,1,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Jason Nemo Jr,G,Chicago Fire FC II,90,7.6,0,0,0,0.00013973,0,0,0,22,0,0,0,33,0,0,0,0,0,0,0,0,0,5
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Titus Sandy Jr,D,Orlando City B,90,6.4,0,0,0,0.00413018,0,0,0,47,1,0,0,55,0,1,0,4,0,0,0,0,1,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Albright Chikamso,D,Orlando City B,90,6.4,0,0,0,0.00349449,0,0,0,63,0,0,0,69,1,0,0,3,1,1,1,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Milan Napoe,F,Chicago Fire FC II,45,6.3,0,0,0,0.0487004,0,0,0,13,1,0,0,25,0,0,1,1,3,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Jack Sandmeyer,M,Chicago Fire FC II,90,7.6,0,0,0,0.0203671,0,0,0,88,0,0,0,107,0,2,5,7,2,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Landon Okonski,D,Orlando City B,45,6.7,0,0,0,0.0025784,0,0,0,25,0,0,0,31,0,1,1,3,0,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Matthew Belgodere,M,Orlando City B,90,6.8,0,0,0.0864,0.060852,2,1,0,22,1,0,0,44,1,3,1,9,0,5,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Nicolas Lasheras,D,Orlando City B,83,6.6,0,0,0,0.0241257,0,0,0,31,1,0,0,40,0,1,2,5,3,2,1,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Caleb Trombino,M,Orlando City B,10,6.6,0,0,0,0.00518685,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Hector Aguirre,F,Orlando City B,13,6.9,0,0,0.0224,0.104527,1,0,0,8,0,0,0,17,1,2,0,3,1,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Brady Kendall,M,Orlando City B,13,6.5,0,0,0,0.00034767,0,0,0,2,0,0,0,4,0,0,0,1,0,1,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Emiliano Chavez,D,Chicago Fire FC II,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Harrison Bernhardt,M,Chicago Fire FC II,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLS Next Pro,2026,Chicago Fire FC II vs Orlando City B,15/08/2026,Deshnick Nkeh,F,Orlando City B,13,6.4,0,0,0,0.00032373,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Cooper Flax,M,New York City FC II,89,6.7,1,0,1.5026,0.0512979,4,2,0,58,1,0,1,65,0,1,1,1,1,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Joe Sucheki,M,New York City FC II,90,6.6,0,0,0.2351,0.0216995,1,1,0,65,0,0,1,77,0,1,3,3,0,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Drew Kerr,D,New York City FC II,10,6.9,0,0,0,0.00221166,0,0,0,9,0,0,0,14,0,0,1,0,0,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Johann Chirinos,M,Columbus Crew 2,90,6.6,0,0,0,0.0729518,0,0,0,40,1,0,0,52,0,4,1,4,0,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Nicolas Rincon,M,Columbus Crew 2,20,6.6,0,0,0,0.0284103,0,0,0,7,0,0,0,13,1,0,0,1,0,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Chris Rogers,D,Columbus Crew 2,90,6.7,0,1,0,0.00682148,0,0,0,49,1,1,0,67,1,1,5,4,2,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Tristan Brown,D,Columbus Crew 2,70,7.1,0,1,0.0234,0.645039,1,0,0,18,1,1,0,44,0,0,1,2,2,2,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Owen Presthus,D,Columbus Crew 2,90,9.2,2,0,1.0643,0.277952,5,4,1,27,3,1,0,55,2,3,0,6,1,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Peter Molinari,M,New York City FC II,90,6.4,0,0,0.3641,0.0211212,1,1,0,40,1,0,1,47,0,0,1,2,0,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Jacob Arroyave,M,New York City FC II,28,6.6,0,1,0,0.0545892,0,0,0,14,1,0,0,22,2,1,0,4,0,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,David Duque,M,New York City FC II,62,6.1,0,0,0.0933,0.0440421,1,0,0,21,1,0,0,35,1,0,0,3,1,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Camilo Ponce,M,New York City FC II,80,6.4,0,0,0,0.18299,0,0,0,26,1,0,0,35,1,2,0,5,1,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Prince Forfor,M,Columbus Crew 2,20,6.2,0,0,0,0.00644027,0,0,0,9,0,0,0,14,0,1,0,2,1,0,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Immanuel Ewing,F,Columbus Crew 2,13,6.7,0,0,0,0.0003255,0,0,0,4,0,0,0,8,1,0,0,3,1,1,1,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Jonathan Lopez,D,New York City FC II,90,5.4,0,0,0,0.173304,0,0,0,39,1,0,0,55,0,0,1,3,1,2,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Luke Pruter,G,Columbus Crew 2,90,8.9,0,0,0,0.00668,0,0,0,36,0,0,0,53,0,0,0,1,1,1,0,0,0,6
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Adonis Campos,D,New York City FC II,80,6.5,0,0,0,0.00649674,0,0,0,40,0,0,0,57,1,3,1,6,0,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Eoin Martin,D,New York City FC II,90,6.9,0,0,0.0116,0.0134671,1,1,0,73,0,0,0,84,0,1,0,4,0,1,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Luka Sunjic,M,New York City FC II,90,8.4,1,0,0.1262,0.601083,2,2,0,25,1,1,0,56,0,2,2,7,4,4,0,0,0,0
MLS Next Pro,2026,Columbus Crew 2 vs New York City FC II,15/08/2026,Gianmarco Di Noto,D,Columbus Crew 2,61,6.3,0,0,0,0.00272365,0,0,0,52,0,0,0,55,0,0,0,0,0,0,0,0,0,0
