Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Local - Spezia vs Bologna","1ST","04/09/2022","5","1","58%","0.88","1","13","3","7","0","233","5","0","1","0","5","0","3","5","9","4","0","1","0","0","0","0","194","18","30","0","17/27 (63%)","4/19 (21%)","36%","7","7/27 (26%)","6/9 (67%)","2/6 (33%)","20%","5","4","0","6","0","3","0","0","0","0","3"
"Visita - Spezia vs Bologna","1ST","04/09/2022","5","1","42%","0.31","1","5","4","0","0","182","11","5","0","0","4","0","1","0","1","4","1","0","1","0","1","3","136","7","17","0","10/24 (42%)","0/2 (0%)","64%","3","20/27 (74%)","3/9 (33%)","4/6 (67%)","64%","11","10","0","14","0","4","0","0","0","0","8"
"Local - Spezia vs Bologna","2ND","04/09/2022","5","1","31%","0.07","0","2","1","0","0","118","6","4","3","0","0","0","1","1","1","1","0","0","0","0","2","0","80","7","16","0","9/26 (35%)","0/5 (0%)","41%","4","11/31 (35%)","6/10 (60%)","1/7 (14%)","67%","6","6","0","12","0","1","0","0","0","0","9"
"Visita - Spezia vs Bologna","2ND","04/09/2022","5","1","69%","0.60","1","8","0","2","0","272","10","5","1","0","2","0","6","0","3","5","1","0","1","0","1","2","226","19","37","0","18/31 (58%)","1/8 (13%)","59%","1","20/31 (65%)","4/10 (40%)","5/10 (50%)","60%","10","1","0","7","0","0","0","0","0","0","2"
"Local - Hellas Verona vs Sampdoria","ALL","04/09/2022","5","2","50%","2.45","5","17","2","7","16","350","20","11","2","0","9","1","3","5","13","4","1","4","2","0","0","4","233","17","58","0","30/70 (43%)","3/22 (14%)","52%","10","38/77 (49%)","33/60 (55%)","7/13 (54%)","50%","20","6","0","17","0","2","-0.42","0","0","0","9"
"Visita - Hellas Verona vs Sampdoria","ALL","04/09/2022","5","1","50%","0.79","1","11","8","2","11","365","16","16","2","0","3","0","5","3","7","4","0","1","0","0","3","2","244","29","94","0","29/78 (37%)","2/12 (17%)","48%","12","39/77 (51%)","27/60 (45%)","7/15 (47%)","50%","16","12","0","20","0","8","-0.36","0","0","0","10"
"Local - Hellas Verona vs Sampdoria","1ST","04/09/2022","5","2","57%","0.85","2","6","2","4","0","210","8","7","0","0","3","1","2","1","4","2","1","1","0","0","0","1","147","8","33","0","15/37 (41%)","3/13 (23%)","55%","3","18/34 (53%)","18/31 (58%)","3/6 (50%)","38%","8","2","0","7","0","2","0","0","0","0","2"
"Visita - Hellas Verona vs Sampdoria","1ST","04/09/2022","5","1","43%","0.44","0","8","2","1","0","168","6","6","1","0","3","0","2","3","5","3","0","0","0","0","0","0","105","8","45","0","13/38 (34%)","1/4 (25%)","45%","5","16/34 (47%)","13/31 (42%)","4/7 (57%)","50%","6","7","0","13","0","2","0","0","0","0","6"
"Local - Hellas Verona vs Sampdoria","2ND","04/09/2022","5","0","42%","1.61","3","11","0","3","0","140","12","4","2","0","6","0","1","4","9","2","0","3","2","0","0","3","86","9","25","0","15/33 (45%)","0/9 (0%)","49%","7","20/43 (47%)","15/29 (52%)","4/7 (57%)","58%","12","4","0","10","0","0","0","0","0","0","7"
"Visita - Hellas Verona vs Sampdoria","2ND","04/09/2022","5","0","58%","0.35","1","3","6","1","0","197","10","10","1","0","0","0","3","0","2","1","0","1","0","0","3","2","139","21","49","0","16/40 (40%)","1/8 (13%)","51%","7","23/43 (53%)","14/29 (48%)","3/8 (38%)","50%","10","5","0","7","0","6","0","0","0","0","4"
"Local - Udinese vs AS Roma","ALL","04/09/2022","5","4","43%","1.16","1","11","2","3","16","386","18","12","3","0","5","0","5","1","6","5","1","0","0","0","4","0","320","10","41","0","21/47 (45%)","2/11 (18%)","55%","2","38/70 (54%)","8/13 (62%)","8/14 (57%)","72%","18","7","0","14","0","2","0.17","0","0","0","9"
"Visita - Udinese vs AS Roma","ALL","04/09/2022","5","0","57%","0.80","0","12","1","7","13","515","8","16","2","0","2","1","6","4","10","2","0","0","1","0","3","2","447","21","54","0","37/50 (74%)","6/16 (38%)","45%","6","32/70 (46%)","5/13 (38%)","8/20 (40%)","38%","8","7","0","9","0","1","-2.31","0","0","0","7"
"Local - Udinese vs AS Roma","1ST","04/09/2022","5","1","48%","0.72","1","6","1","1","0","214","7","8","0","0","2","0","4","0","3","3","1","0","0","0","2","0","181","7","21","0","8/19 (42%)","2/6 (33%)","53%","0","18/34 (53%)","2/4 (50%)","3/5 (60%)","71%","7","3","0","7","0","1","0","0","0","0","3"
"Visita - Udinese vs AS Roma","1ST","04/09/2022","5","0","52%","0.33","0","7","1","2","0","238","2","8","1","0","1","0","4","2","6","1","0","0","1","0","3","0","199","14","32","0","20/29 (69%)","3/6 (50%)","47%","2","16/34 (47%)","2/4 (50%)","6/11 (55%)","50%","2","4","0","2","0","1","0","0","0","0","4"
"Local - Udinese vs AS Roma","2ND","04/09/2022","5","3","38%","0.45","0","5","1","2","0","172","11","4","3","0","3","0","1","1","3","2","0","0","0","0","2","0","139","3","20","0","13/28 (46%)","0/5 (0%)","58%","2","20/36 (56%)","6/9 (67%)","5/9 (56%)","73%","11","4","0","7","0","1","0","0","0","0","6"
"Visita - Udinese vs AS Roma","2ND","04/09/2022","5","0","62%","0.47","0","5","0","5","0","277","6","8","1","0","1","1","2","2","4","1","0","0","0","0","0","2","248","7","22","0","17/21 (81%)","3/10 (30%)","42%","4","16/36 (44%)","3/9 (33%)","2/9 (22%)","33%","6","3","0","7","0","0","0","0","0","0","3"
"Local - Monza vs Atalanta","ALL","05/09/2022","5","0","60%","1.19","1","10","5","4","9","557","16","9","1","0","3","0","6","1","5","5","0","1","0","0","2","0","456","18","53","0","19/49 (39%)","2/14 (14%)","56%","3","33/62 (53%)","16/26 (62%)","8/19 (42%)","56%","16","13","0","15","0","5","-0.11","0","0","0","5"
"Visita - Monza vs Atalanta","ALL","05/09/2022","5","2","40%","1.95","3","13","3","9","10","366","14","9","1","0","6","1","7","0","9","4","1","2","0","0","2","1","286","25","58","0","32/56 (57%)","4/19 (21%)","44%","8","29/62 (47%)","10/26 (38%)","6/14 (43%)","50%","14","14","0","16","0","3","1.37","0","0","0","10"
"Local - Monza vs Atalanta","1ST","05/09/2022","5","0","56%","0.40","1","6","1","2","0","257","9","3","0","0","2","0","3","1","3","3","0","1","0","0","0","0","205","13","27","0","11/28 (39%)","1/6 (17%)","57%","1","14/27 (52%)","11/17 (65%)","2/11 (18%)","44%","9","5","0","10","0","1","0","0","0","0","1"
"Visita - Monza vs Atalanta","1ST","05/09/2022","5","0","44%","0.32","1","3","2","4","0","188","10","1","0","0","1","0","2","0","2","1","0","1","0","0","0","1","142","18","32","0","15/27 (56%)","3/14 (21%)","43%","4","13/27 (48%)","6/17 (35%)","2/7 (29%)","50%","10","3","0","8","0","2","0","0","0","0","6"
"Local - Monza vs Atalanta","2ND","05/09/2022","5","0","63%","0.80","0","4","4","2","0","300","7","6","1","0","1","0","3","0","2","2","0","0","0","0","2","0","251","5","26","0","8/21 (38%)","1/8 (13%)","55%","2","19/35 (54%)","5/9 (56%)","6/8 (75%)","71%","7","8","0","5","0","4","0","0","0","0","4"
"Visita - Monza vs Atalanta","2ND","05/09/2022","5","2","37%","1.63","2","10","1","5","0","178","4","8","1","0","5","1","5","0","7","3","1","1","0","0","2","0","144","7","26","0","17/29 (59%)","1/5 (20%)","45%","4","16/35 (46%)","4/9 (44%)","4/7 (57%)","50%","4","11","0","8","0","1","0","0","0","0","4"
"Local - Salernitana vs Empoli","ALL","05/09/2022","5","2","52%","1.28","3","15","3","6","7","419","21","8","3","0","4","0","3","8","7","8","2","1","0","0","2","4","346","17","59","0","30/59 (51%)","6/26 (23%)","55%","12","36/69 (52%)","17/28 (61%)","7/14 (50%)","67%","21","11","0","21","0","3","-0.83","0","0","0","7"
"Visita - Salernitana vs Empoli","ALL","05/09/2022","5","2","48%","0.91","1","11","2","7","9","384","19","7","2","0","5","0","3","3","7","4","1","0","0","0","1","1","300","25","38","0","19/43 (44%)","2/20 (10%)","45%","10","33/69 (48%)","11/28 (39%)","7/18 (39%)","53%","19","4","0","22","0","2","0.26","0","0","0","6"
"Local - Salernitana vs Empoli","1ST","05/09/2022","5","1","38%","0.58","2","5","2","1","0","149","9","2","2","0","1","0","1","3","3","2","1","1","0","0","0","3","114","12","23","0","12/27 (44%)","1/9 (11%)","45%","6","16/36 (44%)","5/11 (45%)","5/8 (63%)","78%","9","7","0","13","0","2","0","0","0","0","2"
"Visita - Salernitana vs Empoli","1ST","05/09/2022","5","1","62%","0.54","1","7","0","5","0","239","9","5","0","0","3","0","1","3","6","1","1","0","0","0","1","0","193","16","17","0","10/25 (40%)","2/11 (18%)","55%","4","20/36 (56%)","6/11 (55%)","6/11 (55%)","56%","9","2","0","9","0","0","0","0","0","0","2"
"Local - Salernitana vs Empoli","2ND","05/09/2022","5","1","64%","0.70","1","10","1","5","0","270","12","6","1","0","3","0","2","5","4","6","1","0","0","0","2","1","232","5","36","0","18/32 (56%)","5/17 (29%)","64%","6","20/33 (61%)","12/17 (71%)","2/6 (33%)","58%","12","4","0","8","0","1","0","0","0","0","5"
"Visita - Salernitana vs Empoli","2ND","05/09/2022","5","1","36%","0.38","0","4","2","2","0","145","10","2","2","0","2","0","2","0","1","3","0","0","0","0","0","1","107","9","21","0","9/18 (50%)","0/9 (0%)","36%","6","13/33 (39%)","5/17 (29%)","1/7 (14%)","50%","10","2","0","13","0","2","0","0","0","0","4"
"Local - Torino vs Lecce","ALL","05/09/2022","5","1","59%","1.09","1","13","2","4","16","479","14","8","2","0","4","0","6","3","8","5","0","1","1","27","2","2","393","22","76","106/153 (69%)","28/57 (49%)","4/14 (29%)","46%","23","34/80 (43%)","22/42 (52%)","12/16 (75%)","43%","14","13","0","19","0","2","0.37","0","1","0","4"
"Visita - Torino vs Lecce","ALL","05/09/2022","5","0","41%","0.34","0","9","3","4","8","328","27","15","1","0","2","0","5","2","8","1","0","0","0","15","3","2","232","21","55","50/93 (54%)","26/66 (39%)","5/15 (33%)","54%","9","46/80 (57%)","20/42 (48%)","4/9 (44%)","41%","27","13","0","14","0","3","0.19","1","0","1","10"
"Local - Torino vs Lecce","1ST","05/09/2022","5","1","60%","0.40","0","8","2","2","0","258","11","3","0","0","3","0","3","2","3","5","0","0","1","0","0","1","215","12","41","0","15/25 (60%)","1/6 (17%)","45%","11","19/42 (45%)","9/20 (45%)","5/8 (63%)","45%","11","9","0","11","0","2","0","0","0","0","2"
"Visita - Torino vs Lecce","1ST","05/09/2022","5","0","40%","0.25","0","5","2","1","0","172","14","6","0","0","2","0","3","0","5","0","0","0","0","0","1","2","122","13","32","0","16/34 (47%)","1/3 (33%)","55%","7","23/42 (55%)","11/20 (55%)","3/7 (43%)","29%","14","7","0","6","0","2","0","0","0","0","2"
"Local - Torino vs Lecce","2ND","05/09/2022","5","0","58%","0.69","1","5","0","2","0","221","3","5","2","0","1","0","3","1","5","0","0","1","0","0","2","1","178","10","35","0","13/32 (41%)","3/8 (38%)","47%","12","15/38 (39%)","13/22 (59%)","7/8 (88%)","33%","3","4","0","8","0","0","0","0","0","0","2"
"Visita - Torino vs Lecce","2ND","05/09/2022","5","0","42%","0.09","0","4","1","3","0","156","13","9","1","0","0","0","2","2","3","1","0","0","0","0","2","0","110","8","23","0","10/32 (31%)","4/12 (33%)","53%","2","23/38 (61%)","9/22 (41%)","1/2 (50%)","54%","13","6","0","8","0","1","0","0","0","0","8"
"Local - SSC Napoli vs Spezia","ALL","10/09/2022","6","1","63%","2.25","2","28","1","10","6","520","13","13","1","0","6","0","8","14","18","10","0","2","0","0","3","5","469","20","51","0","23/30 (77%)","5/21 (24%)","54%","5","34/62 (55%)","10/20 (50%)","8/18 (44%)","69%","13","10","0","11","0","1","0.09","0","0","0","3"
"Visita - SSC Napoli vs Spezia","ALL","10/09/2022","6","0","37%","0.52","1","10","5","5","14","300","15","6","2","0","1","0","4","5","7","3","0","1","0","0","2","1","232","13","36","0","21/55 (38%)","1/10 (10%)","46%","7","28/62 (45%)","10/20 (50%)","7/13 (54%)","67%","15","5","0","19","0","5","0.01","0","0","0","14"
"Local - SSC Napoli vs Spezia","1ST","10/09/2022","6","0","65%","0.75","0","13","1","4","0","251","7","9","0","0","3","0","3","7","8","5","0","0","0","0","2","2","227","10","28","0","8/12 (67%)","1/9 (11%)","70%","1","21/29 (72%)","5/8 (63%)","5/8 (63%)","71%","7","3","0","6","0","1","0","0","0","0","0"
"Visita - SSC Napoli vs Spezia","1ST","10/09/2022","6","0","35%","0.23","0","3","3","4","0","134","4","2","1","0","1","0","1","1","1","2","0","0","0","0","1","0","105","7","14","0","10/23 (43%)","0/6 (0%)","30%","5","8/29 (28%)","3/8 (38%)","2/4 (50%)","50%","4","4","0","9","0","3","0","0","0","0","6"
"Local - SSC Napoli vs Spezia","2ND","10/09/2022","6","1","62%","1.50","2","15","0","6","0","269","6","4","1","0","3","0","5","7","10","5","0","2","0","0","1","3","242","10","23","0","15/18 (83%)","4/12 (33%)","40%","4","13/33 (39%)","5/12 (42%)","3/10 (30%)","67%","6","7","0","5","0","0","0","0","0","0","3"
"Visita - SSC Napoli vs Spezia","2ND","10/09/2022","6","0","38%","0.29","1","7","2","1","0","166","11","4","1","0","0","0","3","4","6","1","0","1","0","0","1","1","127","6","22","0","11/32 (34%)","1/4 (25%)","60%","2","20/33 (61%)","7/12 (58%)","5/9 (56%)","73%","11","1","0","10","0","2","0","0","0","0","8"
"Local - Inter vs Torino","ALL","10/09/2022","6","1","57%","1.53","2","16","7","6","8","493","17","16","1","0","3","1","7","6","7","9","1","1","1","24","5","1","417","16","45","91/125 (73%)","23/48 (48%)","4/25 (16%)","55%","6","38/70 (54%)","14/24 (58%)","6/13 (46%)","41%","17","9","0","14","1","7","1.55","4","0","0","5"
"Visita - Inter vs Torino","ALL","10/09/2022","6","0","43%","0.69","0","9","2","5","17","374","13","8","2","0","7","0","0","2","6","3","0","0","0","13","3","1","290","17","50","74/106 (70%)","15/48 (31%)","1/17 (6%)","45%","10","32/70 (46%)","10/24 (42%)","11/18 (61%)","62%","13","12","0","18","0","2","0.17","0","1","0","15"
"Local - Inter vs Torino","1ST","10/09/2022","6","0","56%","0.37","0","6","1","2","0","272","6","7","0","0","0","0","3","3","0","6","0","0","0","0","3","1","243","9","18","0","10/23 (43%)","1/6 (17%)","48%","4","15/33 (45%)","6/11 (55%)","2/5 (40%)","17%","6","3","0","6","0","1","0","0","0","0","3"
"Visita - Inter vs Torino","1ST","10/09/2022","6","0","44%","0.07","0","1","0","2","0","207","7","3","0","0","1","0","0","0","1","0","0","0","0","0","1","1","170","6","25","0","9/22 (41%)","0/9 (0%)","52%","4","18/33 (55%)","5/11 (45%)","8/10 (80%)","57%","7","5","0","2","0","0","0","0","0","0","7"
"Local - Inter vs Torino","2ND","10/09/2022","6","1","58%","1.16","2","10","6","4","0","221","11","9","1","0","3","1","4","3","7","3","1","1","1","0","2","0","174","7","27","0","13/25 (52%)","3/19 (16%)","62%","2","23/37 (62%)","8/13 (62%)","4/8 (50%)","55%","11","6","0","8","0","6","0","0","0","0","2"
"Visita - Inter vs Torino","2ND","10/09/2022","6","0","42%","0.62","0","8","2","3","0","167","6","5","2","0","6","0","0","2","5","3","0","0","0","0","2","0","120","11","25","0","6/26 (23%)","1/8 (13%)","38%","6","14/37 (38%)","5/13 (38%)","3/8 (38%)","67%","6","7","0","16","0","2","0","0","0","0","8"
"Local - Sampdoria vs AC Milan","ALL","10/09/2022","6","1","57%","0.74","2","10","2","2","12","482","14","10","5","0","4","2","5","1","6","4","1","1","0","0","2","0","415","18","60","0","26/44 (59%)","4/15 (27%)","47%","10","31/71 (44%)","11/19 (58%)","7/16 (44%)","64%","14","3","0","11","0","2","-0.51","0","0","0","7"
"Visita - Sampdoria vs AC Milan","ALL","10/09/2022","6","2","43%","1.87","3","15","3","4","10","367","19","11","2","1","4","0","7","4","12","3","1","2","0","0","3","2","291","12","44","0","16/54 (30%)","5/10 (50%)","53%","5","40/71 (56%)","8/19 (42%)","10/19 (53%)","68%","19","12","0","12","0","3","0.58","0","0","0","4"
"Local - Sampdoria vs AC Milan","1ST","10/09/2022","6","0","41%","0.17","0","4","1","1","0","159","8","7","0","0","0","1","3","1","2","2","0","0","0","0","1","0","121","12","16","0","7/20 (35%)","2/7 (29%)","54%","5","20/42 (48%)","8/10 (80%)","5/10 (50%)","75%","8","1","0","6","0","1","0","0","0","0","4"
"Visita - Sampdoria vs AC Milan","1ST","10/09/2022","6","1","59%","0.75","2","9","0","2","0","233","10","3","0","0","2","0","5","2","8","1","0","2","0","0","0","1","188","8","29","0","6/25 (24%)","3/6 (50%)","46%","3","22/42 (52%)","2/10 (20%)","9/14 (64%)","70%","10","8","0","3","0","0","0","0","0","0","3"
"Local - Sampdoria vs AC Milan","2ND","10/09/2022","6","1","70%","0.57","2","6","1","1","0","323","6","3","5","0","4","1","2","0","4","2","1","1","0","0","1","0","294","6","44","0","19/24 (79%)","2/8 (25%)","37%","5","11/29 (38%)","3/9 (33%)","2/6 (33%)","50%","6","2","0","5","0","1","0","0","0","0","3"
"Visita - Sampdoria vs AC Milan","2ND","10/09/2022","6","1","30%","1.12","1","6","3","2","0","134","9","8","2","1","2","0","2","2","4","2","1","0","0","0","3","1","103","4","15","0","10/29 (34%)","2/4 (50%)","63%","2","18/29 (62%)","6/9 (67%)","1/5 (20%)","67%","9","4","0","9","0","3","0","0","0","0","1"
"Local - Atalanta vs Cremonese","ALL","11/09/2022","6","1","58%","0.68","1","14","3","3","9","460","13","17","3","0","6","0","3","5","5","9","0","1","0","0","7","2","351","24","58","0","34/58 (59%)","3/14 (21%)","55%","12","39/77 (51%)","28/44 (64%)","10/23 (43%)","62%","13","15","0","9","0","3","0.17","0","0","0","5"
"Visita - Atalanta vs Cremonese","ALL","11/09/2022","6","1","42%","0.56","1","7","5","3","17","336","25","8","5","0","4","0","1","2","4","3","1","0","0","0","1","0","223","20","52","0","18/60 (30%)","2/7 (29%)","45%","7","38/77 (49%)","16/44 (36%)","5/11 (45%)","44%","25","20","0","20","0","5","-0.19","0","0","0","7"
"Local - Atalanta vs Cremonese","1ST","11/09/2022","6","0","53%","0.23","0","7","2","0","0","215","5","9","0","0","2","0","2","3","1","6","0","0","0","0","3","1","164","14","27","0","17/30 (57%)","1/4 (25%)","52%","6","16/34 (47%)","12/20 (60%)","3/9 (33%)","60%","5","7","0","7","0","2","0","0","0","0","3"
"Visita - Atalanta vs Cremonese","1ST","11/09/2022","6","0","47%","0.37","0","5","2","3","0","194","12","5","0","0","2","0","1","2","3","2","0","0","0","0","1","0","144","10","26","0","10/26 (38%)","2/6 (33%)","48%","2","18/34 (53%)","8/20 (40%)","1/4 (25%)","50%","12","8","0","8","0","2","0","0","0","0","3"
"Local - Atalanta vs Cremonese","2ND","11/09/2022","6","1","64%","0.45","1","7","1","3","0","245","8","8","3","0","4","0","1","2","4","3","0","1","0","0","4","1","187","10","31","0","17/28 (61%)","2/10 (20%)","58%","6","23/43 (53%)","16/24 (67%)","7/14 (50%)","63%","8","8","0","2","0","1","0","0","0","0","2"
"Visita - Atalanta vs Cremonese","2ND","11/09/2022","6","1","36%","0.19","1","2","3","0","0","142","13","3","5","0","2","0","0","0","1","1","1","0","0","0","0","0","79","10","26","0","8/34 (24%)","0/1 (0%)","42%","5","20/43 (47%)","8/24 (33%)","4/7 (57%)","38%","13","12","0","12","0","3","0","0","0","0","4"
"Local - Bologna vs Fiorentina","ALL","11/09/2022","6","2","39%","0.65","2","12","1","6","8","295","20","13","1","0","4","0","5","3","7","5","2","0","2","0","1","3","226","17","45","0","33/60 (55%)","5/15 (33%)","56%","7","37/65 (57%)","9/17 (53%)","4/11 (36%)","55%","20","5","0","21","0","1","-0.09","0","0","0","7"
"Visita - Bologna vs Fiorentina","ALL","11/09/2022","6","1","61%","1.27","1","13","2","8","13","443","14","8","4","1","2","0","7","4","8","5","1","0","0","0","1","0","381","27","48","0","30/51 (59%)","10/36 (28%)","44%","10","28/65 (43%)","8/17 (47%)","6/16 (38%)","50%","14","9","0","11","0","2","-0.91","0","0","0","6"
"Local - Bologna vs Fiorentina","1ST","11/09/2022","6","0","42%","0.15","0","5","1","6","0","161","11","5","0","0","0","0","2","3","4","1","0","0","1","0","0","3","130","11","21","0","14/27 (52%)","4/12 (33%)","59%","4","20/34 (59%)","3/5 (60%)","4/8 (50%)","73%","11","1","0","7","0","1","0","0","0","0","3"
"Visita - Bologna vs Fiorentina","1ST","11/09/2022","6","0","58%","0.20","0","5","0","3","0","226","8","4","0","0","1","0","4","0","4","1","0","0","0","0","1","0","189","15","23","0","15/28 (54%)","4/13 (31%)","41%","5","14/34 (41%)","2/5 (40%)","2/8 (25%)","63%","8","7","0","7","0","0","0","0","0","0","3"
"Local - Bologna vs Fiorentina","2ND","11/09/2022","6","2","36%","0.50","2","7","0","0","0","134","9","8","1","0","4","0","3","0","3","4","2","0","1","0","1","0","96","6","24","0","19/33 (58%)","1/3 (33%)","53%","3","17/31 (55%)","6/12 (50%)","0/3 (0%)","33%","9","4","0","14","0","0","0","0","0","0","4"
"Visita - Bologna vs Fiorentina","2ND","11/09/2022","6","1","64%","1.07","1","8","2","5","0","217","6","4","4","1","1","0","3","4","4","4","1","0","0","0","0","0","192","12","25","0","15/23 (65%)","6/23 (26%)","47%","5","14/31 (45%)","6/12 (50%)","4/8 (50%)","33%","6","2","0","4","0","2","0","0","0","0","3"
"Local - Lecce vs Monza","ALL","11/09/2022","6","1","53%","0.92","3","7","0","8","18","373","14","22","3","0","3","0","1","3","4","3","1","2","0","17","5","1","304","20","36","64/92 (70%)","33/61 (54%)","5/27 (19%)","52%","10","43/79 (54%)","10/22 (45%)","7/12 (58%)","50%","14","6","0","14","0","0","-0.67","0","1","0","4"
"Visita - Lecce vs Monza","ALL","11/09/2022","6","1","47%","0.12","0","2","2","5","22","341","15","17","3","0","1","0","0","1","1","1","0","0","0","11","2","0","263","19","57","62/108 (57%)","22/56 (39%)","3/19 (16%)","48%","11","36/79 (46%)","12/22 (55%)","4/7 (57%)","80%","15","5","0","23","0","2","0.28","1","1","0","10"
"Local - Lecce vs Monza","1ST","11/09/2022","6","0","48%","0.35","1","3","0","2","0","180","5","9","1","0","0","0","1","2","1","2","0","1","0","0","1","1","144","9","16","0","15/29 (52%)","1/13 (8%)","57%","6","18/33 (55%)","8/13 (62%)","4/4 (100%)","60%","5","4","0","8","0","0","0","0","0","0","1"
"Visita - Lecce vs Monza","1ST","11/09/2022","6","1","52%","0.12","0","2","0","4","0","205","6","8","2","0","1","0","0","1","1","1","0","0","0","0","2","0","163","11","32","0","13/28 (46%)","2/9 (22%)","43%","3","15/33 (45%)","5/13 (38%)","1/3 (33%)","67%","6","2","0","12","0","0","0","0","0","0","8"
"Local - Lecce vs Monza","2ND","11/09/2022","6","1","59%","0.57","2","4","0","6","0","193","9","13","2","0","3","0","0","1","3","1","1","1","0","0","4","0","160","11","20","0","18/32 (56%)","4/14 (29%)","49%","4","25/46 (54%)","2/9 (22%)","3/8 (38%)","44%","9","2","0","6","0","0","0","0","0","0","3"
"Visita - Lecce vs Monza","2ND","11/09/2022","6","0","41%","0.00","0","0","2","1","0","136","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100","8","25","0","9/28 (32%)","1/10 (10%)","51%","8","21/46 (46%)","7/9 (78%)","3/4 (75%)","89%","9","3","0","11","0","2","0","0","0","0","2"
"Local - Sassuolo vs Udinese","ALL","11/09/2022","6","1","32%","0.52","0","5","1","5","7","260","17","16","1","1","2","0","1","2","4","1","0","0","1","0","3","0","176","21","43","0","18/57 (32%)","2/11 (18%)","57%","7","39/66 (59%)","11/21 (52%)","7/12 (58%)","71%","17","5","0","10","0","1","-1.05","0","0","0","18"
"Visita - Sassuolo vs Udinese","ALL","11/09/2022","6","3","68%","2.10","3","17","1","6","16","557","12","6","3","0","4","1","9","4","9","8","2","1","1","0","3","5","497","12","70","0","41/58 (71%)","5/18 (28%)","43%","7","27/66 (41%)","10/21 (48%)","9/19 (47%)","75%","12","11","0","12","0","1","-0.71","0","0","0","4"
"Local - Sassuolo vs Udinese","1ST","11/09/2022","6","1","44%","0.51","0","4","0","5","0","175","7","6","0","1","2","0","0","2","4","0","0","0","1","0","1","0","135","14","20","0","10/22 (45%)","2/10 (20%)","50%","5","17/34 (50%)","3/6 (50%)","4/6 (67%)","86%","7","4","0","4","0","0","0","0","0","0","7"
"Visita - Sassuolo vs Udinese","1ST","11/09/2022","6","0","56%","0.63","0","8","1","4","0","230","7","3","2","0","0","0","5","3","2","6","0","0","0","0","3","2","198","4","27","0","21/30 (70%)","4/10 (40%)","50%","4","17/34 (50%)","3/6 (50%)","7/10 (70%)","57%","7","7","0","7","0","1","0","0","0","0","2"
"Local - Sassuolo vs Udinese","2ND","11/09/2022","6","0","21%","0.02","0","1","1","0","0","85","10","10","1","0","0","0","1","0","0","1","0","0","0","0","2","0","41","7","23","0","8/35 (23%)","0/1 (0%)","64%","2","22/32 (69%)","8/15 (53%)","3/6 (50%)","60%","10","1","0","6","0","1","0","0","0","0","11"
"Visita - Sassuolo vs Udinese","2ND","11/09/2022","6","3","79%","1.47","3","9","0","2","0","327","5","3","1","0","4","1","4","1","7","2","2","1","1","0","0","3","299","8","43","0","20/28 (71%)","1/8 (13%)","36%","3","10/32 (31%)","7/15 (47%)","2/9 (22%)","100%","5","4","0","5","0","0","0","0","0","0","2"
"Local - Lazio vs Hellas Verona","ALL","11/09/2022","6","2","60%","1.09","2","15","1","3","5","499","10","22","2","0","6","1","6","3","10","5","1","1","0","0","2","3","400","19","56","0","27/60 (45%)","5/12 (42%)","61%","9","37/64 (58%)","15/21 (71%)","5/11 (45%)","60%","10","8","0","13","0","1","0.11","0","0","0","12"
"Visita - Lazio vs Hellas Verona","ALL","11/09/2022","6","0","40%","0.34","0","7","4","5","23","323","15","5","5","0","1","1","4","2","5","2","0","0","0","0","2","3","229","19","55","0","25/58 (43%)","5/21 (24%)","39%","4","27/64 (42%)","6/21 (29%)","7/13 (54%)","53%","15","6","0","14","0","4","-0.55","0","0","0","8"
"Local - Lazio vs Hellas Verona","1ST","11/09/2022","6","0","63%","0.26","0","6","0","1","0","312","4","12","0","0","2","1","2","2","3","3","0","0","0","0","0","1","258","9","35","0","16/35 (46%)","1/5 (20%)","65%","3","19/30 (63%)","5/7 (71%)","3/6 (50%)","25%","4","5","0","6","0","0","0","0","0","0","7"
"Visita - Lazio vs Hellas Verona","1ST","11/09/2022","6","0","37%","0.16","0","4","2","3","0","175","6","1","2","0","0","1","3","1","3","1","0","0","0","0","0","1","122","11","23","0","14/35 (40%)","3/10 (30%)","35%","2","11/30 (37%)","2/7 (29%)","4/6 (67%)","50%","6","2","0","8","0","2","0","0","0","0","2"
"Local - Lazio vs Hellas Verona","2ND","11/09/2022","6","2","55%","0.84","2","9","1","2","0","187","6","10","2","0","4","0","4","1","7","2","1","1","0","0","2","2","142","10","21","0","11/25 (44%)","4/7 (57%)","58%","6","18/34 (53%)","10/14 (71%)","2/5 (40%)","83%","6","3","0","7","0","1","0","0","0","0","5"
